run_id,relative_life,prob_early,prob_middle,prob_late
42,0.099009900990099,0.8583912745618231,0.1222382829671026,0.0193704424700744
43,0.1023102310231023,0.858377668300433,0.1221925657313027,0.0194297659672642
44,0.1056105610561056,0.8585971619023091,0.1219907003014055,0.0194121377952854
45,0.1089108910891089,0.8589178003765094,0.1217747429068615,0.019307456715629
46,0.1122112211221122,0.8588341583876061,0.1218582974150208,0.019307544196373
47,0.1155115511551155,0.8588206534019234,0.121872018164923,0.0193073284321537
48,0.1188118811881188,0.8588042522635273,0.1218750190517959,0.0193207286836768
49,0.1221122112211221,0.8585939581704493,0.1220507871824665,0.0193552546460842
50,0.1254125412541254,0.8584410533393168,0.1222038055176799,0.0193551411420033
51,0.1287128712871287,0.8581936562872067,0.1223362450194598,0.0194700986923335
52,0.132013201320132,0.8580534050898799,0.1224509879553285,0.0194956069537915
53,0.1353135313531353,0.8575290636705533,0.122781690145706,0.0196892461827407
54,0.1386138613861386,0.8572567325978704,0.1229559610480901,0.0197873063530395
55,0.1419141914191419,0.8569645705706133,0.123134358077182,0.0199010713512046
56,0.1452145214521452,0.8566355629483715,0.1234343238259305,0.019930113224698
57,0.1485148514851485,0.8559660445738961,0.1239933298097508,0.020040625615353
58,0.1518151815181518,0.8557676973710592,0.1241357520973871,0.0200965505305536
59,0.1551155115511551,0.8550202685518585,0.1246652473267047,0.0203144841204367
60,0.1584158415841584,0.8548861734304002,0.1250132881570742,0.0201005384115256
61,0.1617161716171617,0.854266707099215,0.1254532710513777,0.0202800218484073
62,0.165016501650165,0.8544947860515113,0.1254695736930378,0.0200356402544507
63,0.1683168316831683,0.8534243744220167,0.1262224550969027,0.0203531704800806
64,0.1716171617161716,0.8532326769729731,0.1264947908596225,0.0202725321664042
65,0.1749174917491749,0.8508629103500511,0.1277872463193975,0.0213498433295512
66,0.1782178217821782,0.8502101418558287,0.1284508108446573,0.0213390472985141
67,0.1815181518151815,0.8479555006234492,0.1303108781564133,0.0217336212191375
68,0.1848184818481848,0.8463253090467077,0.1317999538808395,0.0218747370714528
69,0.1881188118811881,0.8422635356447687,0.1352645713825689,0.0224718929716624
70,0.1914191419141914,0.8373426817268965,0.1396822470637962,0.0229750712083073
71,0.1947194719471947,0.8316107710194771,0.1449259609807907,0.0234632679987322
72,0.198019801980198,0.8267343007765039,0.1496969957555994,0.0235687034668966
73,0.2013201320132013,0.8150475922281818,0.1602382707200758,0.0247141370507424
74,0.2046204620462046,0.8076132323459074,0.1672806582555559,0.0251061093975367
75,0.2079207920792079,0.7971964606216861,0.177032273592986,0.0257712657843279
76,0.2112211221122112,0.803492922117845,0.1710918901762244,0.0254151877049306
77,0.2145214521452145,0.7946280979024767,0.1796606429539841,0.025711259142539
78,0.2178217821782178,0.8051335758274555,0.1702502428317875,0.024616181339757
79,0.2211221122112211,0.8025892731314042,0.1728993199709386,0.0245114068966571
80,0.2244224422442244,0.8125933902627149,0.1639533514458266,0.0234532582904584
81,0.2277227722772277,0.8111432113729177,0.1651825652744244,0.0236742233516578
82,0.231023102310231,0.8163245098465473,0.1605823212100873,0.0230931689423654
83,0.2343234323432343,0.8142304886149724,0.1626427846148099,0.0231267267692176
84,0.2376237623762376,0.8157440050248992,0.1614565144221991,0.0227994805519016
85,0.2409240924092409,0.8130362992236219,0.1640226436566252,0.0229410571187529
86,0.2442244224422442,0.8098117491469328,0.1671845878994846,0.0230036629525825
87,0.2475247524752475,0.8218264409131473,0.155774231853985,0.0223993272318677
88,0.2508250825082508,0.8050895249094705,0.1712139523087349,0.0236965227807946
89,0.2541254125412541,0.8119370784295333,0.1652060604642826,0.0228568611051839
90,0.2574257425742574,0.7915019731067431,0.1838079215131268,0.0246901053791301
91,0.2607260726072607,0.8046473833265849,0.1717377317251798,0.0236148849472352
92,0.264026402640264,0.7842881814205958,0.1902459656175952,0.025465852960809
93,0.2673267326732673,0.7951554323168452,0.1805007737104815,0.0243437939716732
94,0.2706270627062706,0.7651570753126603,0.2081490551550637,0.0266938695312759
95,0.2739273927392739,0.7706441324204141,0.2030472767591715,0.0263085908194143
96,0.2772277227722772,0.7258959614685982,0.2445687704037622,0.0295352681266395
97,0.2805280528052805,0.6747837869892561,0.2927435947860133,0.0324726182237305
98,0.2838283828382838,0.637673500815174,0.328617085372746,0.03370941381108
99,0.2871287128712871,0.4773175550941868,0.4866233811167891,0.036059063788024
100,0.2904290429042904,0.4024065145418347,0.561282674213534,0.0363108112436314
101,0.2937293729372937,0.3025051688246379,0.660636350280215,0.0368584808941471
102,0.297029702970297,0.2223595323082183,0.7403910610321195,0.0372494066586622
103,0.3003300330033003,0.1554071695751855,0.8064751660460523,0.0381176643777622
104,0.3036303630363036,0.1326822389978919,0.8279333324199429,0.0393844285811651
105,0.3069306930693069,0.1263378284078044,0.8312889288257956,0.0423732427653998
106,0.3102310231023102,0.1248733331239745,0.8298392743632382,0.0452873925117874
107,0.3135313531353135,0.1217808149783168,0.831023118014878,0.047196067005805
108,0.3168316831683168,0.1790131607202281,0.7684049596558793,0.0525818796228926
109,0.3201320132013201,0.1438990693277131,0.8068595978793072,0.0492413327919796
110,0.3234323432343234,0.1644826519700334,0.7852305858902245,0.050286762138742
111,0.3267326732673267,0.1367957210116516,0.8144940999892991,0.0487101789980493
112,0.33003300330033,0.1665712235901795,0.7827638216637993,0.0506649547450213
113,0.3333333333333333,0.1261428764677294,0.8255223174722648,0.0483348060590058
114,0.3366336633663366,0.1356005717380781,0.8151485355361946,0.0492508927247272
115,0.3399339933993399,0.1091106434635065,0.8428479576192451,0.0480413989162483
116,0.3432343234323432,0.1174708554713377,0.8344019703068842,0.048127174220778
117,0.3465346534653465,0.0997816815335946,0.8523125711587073,0.0479057473066981
118,0.3498349834983498,0.0883505302254729,0.8627924474494791,0.048857022324048
119,0.3531353135313531,0.135225552735536,0.8095901805215056,0.0551842667419585
120,0.3564356435643564,0.1002821044247351,0.8420406457684249,0.0576772498058399
121,0.3597359735973597,0.1019875064602797,0.8418412483978875,0.0561712451408327
122,0.363036303630363,0.0931931823651569,0.8487404154811958,0.0580664021526473
123,0.3663366336633663,0.114583138819055,0.821518983620324,0.0638978775596209
124,0.3696369636963696,0.0934669143006574,0.8437992852901999,0.0627338004081426
125,0.3729372937293729,0.0905788509519118,0.8494923119144535,0.0599288371326345
126,0.3762376237623762,0.0818623075102414,0.8593881878663182,0.0587495046224403
127,0.3795379537953795,0.0924790265196058,0.8468844635275184,0.0606365099518756
128,0.3828382838283828,0.0840128091053727,0.8562728289892886,0.0597143619043387
129,0.3861386138613861,0.0724221024729479,0.8696382106498534,0.0579396868761987
130,0.3894389438943894,0.0698171479147938,0.8760473024471489,0.0541355496370572
131,0.3927392739273927,0.0632043542687399,0.886695401951495,0.0501002437787651
132,0.396039603960396,0.0615904955109075,0.8924417282821921,0.0459677762059002
133,0.3993399339933993,0.0561496959348529,0.9034218890204,0.0404284150437469
134,0.4026402640264026,0.0558610503021528,0.9060240772952544,0.0381148724015927
135,0.4059405940594059,0.0537167188191899,0.911356148846092,0.0349271323337182
136,0.4092409240924092,0.0536017509168583,0.9126256846881476,0.0337725643939942
137,0.4125412541254125,0.0517084004183377,0.9169758224615852,0.0313157771190771
138,0.4158415841584158,0.0512734060507264,0.9175005162147148,0.0312260777335587
139,0.4191419141914191,0.0505657581698668,0.9197127690629554,0.0297214727661777
140,0.4224422442244224,0.0517829307922573,0.9188888823241168,0.0293281868826257
141,0.4257425742574257,0.0505536873258972,0.920631525312952,0.0288147873601506
142,0.429042904290429,0.0505585610881947,0.9206698613539354,0.02877157755687
143,0.4323432343234323,0.049961270111028,0.9212965725647324,0.0287421573232395
144,0.4356435643564356,0.0502034790343682,0.920670625868756,0.0291258950958759
145,0.4389438943894389,0.0496085589988482,0.921477179437298,0.0289142615628538
146,0.4422442244224422,0.0496771687400495,0.9216074314461642,0.0287153998127862
147,0.4455445544554455,0.0491265030957779,0.921881390045292,0.0289921068579299
148,0.4488448844884488,0.0490385666433297,0.9219528556991728,0.0290085776564975
149,0.4521452145214521,0.048775334507645,0.9222192613789458,0.0290054041124091
150,0.4554455445544554,0.0507185289693891,0.9199360684793166,0.0293454025502942
151,0.4587458745874587,0.0493572054501947,0.921392319678067,0.0292504748707382
152,0.462046204620462,0.04983785090436,0.9212536627467116,0.0289084863479282
153,0.4653465346534653,0.0491559313273513,0.921134781908274,0.0297092867633747
154,0.4686468646864686,0.0494904198951389,0.9202999935310028,0.0302095865728583
155,0.4719471947194719,0.0489106347190146,0.9201916645088286,0.0308977007711567
156,0.4752475247524752,0.0489700289740449,0.9203437912603044,0.0306861797646505
157,0.4785478547854785,0.0490041970381253,0.9192252865746464,0.0317705163862281
158,0.4818481848184818,0.0486913601722937,0.9194171978242328,0.0318914420024736
159,0.4851485148514851,0.0493852601336573,0.9189004455389684,0.0317142943263741
160,0.4884488448844885,0.0491913073330176,0.9198942084638791,0.0309144842021031
161,0.4917491749174917,0.0449541349421763,0.9188480580336532,0.0361978070231706
162,0.495049504950495,0.0456303864609912,0.9193310532976648,0.035038560240344
163,0.4983498349834983,0.0454992539361367,0.9193896764425976,0.0351110696202657
164,0.5016501650165016,0.0453183277250572,0.9174084392033413,0.0372732330706016
165,0.504950495049505,0.0443536415115155,0.916939107802734,0.0387072506847505
166,0.5082508250825083,0.0446219831306717,0.9141202096012604,0.0412578072670677
167,0.5115511551155115,0.043397355051484,0.9132964120800195,0.0433062328674962
168,0.5148514851485149,0.0434047109237731,0.906611608897433,0.0499836801777938
169,0.5181518151815182,0.0433346525000223,0.8960312012000017,0.060634146298976
170,0.5214521452145214,0.0448928745525893,0.8771627602382911,0.0779443652081194
171,0.5247524752475248,0.0460518290328128,0.8575454473281684,0.0964027236380186
172,0.528052805280528,0.0485725846746828,0.8438659106263082,0.1075615046980088
173,0.5313531353135313,0.0482071205515438,0.8329076346089664,0.1188852448384897
174,0.5346534653465347,0.0497110281848877,0.8142760676817826,0.1360129041323297
175,0.5379537953795379,0.0496936740518854,0.7870603930019505,0.1632459329451639
176,0.5412541254125413,0.0508776161169398,0.8053621188012833,0.1437602650807769
177,0.5445544554455446,0.0499812684176837,0.7917020795579222,0.1583166520233941
178,0.5478547854785478,0.0501194559259387,0.8033909248900447,0.1464896191830165
179,0.5511551155115512,0.0488080889534909,0.815931608778741,0.135260302266768
180,0.5544554455445545,0.0480591159943061,0.8441749982462723,0.1077658857584215
181,0.5577557755775577,0.0464203190648608,0.8570545238559588,0.0965251570781803
182,0.5610561056105611,0.046018332958404,0.8663840013950808,0.0875976656455153
183,0.5643564356435643,0.0468376127240937,0.8718292416966854,0.0813331455782209
184,0.5676567656765676,0.0460196825752842,0.8692112046680445,0.0847691127556712
185,0.570957095709571,0.0454335804421265,0.8865108945249661,0.0680555250319073
186,0.5742574257425742,0.0444665770800362,0.89971674360723,0.0558166793117337
187,0.5775577557755776,0.0453384823192634,0.901164314871946,0.0534972028077906
188,0.5808580858085809,0.0441914607805902,0.9083254475315384,0.0474830916868712
189,0.5841584158415841,0.0446175048301131,0.910596822595704,0.0447856725731828
190,0.5874587458745875,0.0440521675208375,0.9148451087576448,0.0411027237205175
191,0.5907590759075908,0.045102351464591,0.9161894547697942,0.0387081937646147
192,0.594059405940594,0.0445251310264686,0.9196171378482568,0.0358577311242745
193,0.5973597359735974,0.0423736840681528,0.920438497105704,0.0371878188251433
194,0.6006600660066007,0.0427320503620851,0.9230001043602272,0.0342678452766875
195,0.6039603960396039,0.0425095915355118,0.9247675655967512,0.0327228428667369
196,0.6072607260726073,0.0428874823947666,0.9262619972258952,0.030850520378338
197,0.6105610561056105,0.0419456417663468,0.9275883257847652,0.0304660324478879
198,0.6138613861386139,0.0427202436006601,0.9281289994211438,0.0291507569771961
199,0.6171617161716172,0.0425292100255185,0.929045819161499,0.0284249708119824
200,0.6204620462046204,0.0427658792717031,0.9293794840067556,0.0278546367205411
201,0.6237623762376238,0.0420787116918921,0.9299746097508766,0.0279466785562313
202,0.6270627062706271,0.0423502558356509,0.9300872716343755,0.0275624725289735
203,0.6303630363036303,0.0416507853059548,0.9299891155996228,0.0283600990934224
204,0.6336633663366337,0.042785033664266,0.9290149423932637,0.0282000239414703
205,0.636963696369637,0.0412423218189781,0.9291033440199952,0.0296543341600265
206,0.6402640264026402,0.0423037950302275,0.928151288408054,0.0295449165607186
207,0.6435643564356436,0.0413576504391744,0.9273307737226116,0.0313115758372138
208,0.6468646864686468,0.0420494816761546,0.9266936363037672,0.031256882019078
209,0.6501650165016502,0.0406328750875279,0.9253515962912926,0.0340155286201796
210,0.6534653465346535,0.0410194135817999,0.9248505043956312,0.0341300820215688
211,0.6567656765676567,0.0400598019460115,0.923183609685134,0.0367565883678542
212,0.6600660066006601,0.0399621175710512,0.9209345019432662,0.0391033804846825
213,0.6633663366336634,0.0392854562473576,0.917480256660484,0.0432342870911583
214,0.6666666666666666,0.038972184473301,0.9114110073769408,0.0496168081487583
215,0.66996699669967,0.0396985882853246,0.9160141488684672,0.0442872628452082
216,0.6732673267326733,0.039255519821384,0.8949835158373105,0.0657609643403054
217,0.6765676567656765,0.0398578787843794,0.904079376402325,0.0560627448122956
218,0.6798679867986799,0.0397731670458012,0.8883518546288315,0.0718749783243672
219,0.6831683168316832,0.0405792726096489,0.894194223117947,0.065226504271404
220,0.6864686468646864,0.042368910326947,0.8364335419586352,0.1211975477134178
221,0.6897689768976898,0.0428588165765169,0.827437443207243,0.12970374021524
222,0.693069306930693,0.0427186784358219,0.7610234135243757,0.1962579080388023
223,0.6963696369636964,0.0427419709750608,0.7619728212799349,0.1952852077440043
224,0.6996699669966997,0.0410921470051219,0.6700730271574372,0.2888348258364407
225,0.7029702970297029,0.0340241203242257,0.5181284030471729,0.4478474766276014
226,0.7062706270627063,0.0292082036164607,0.4280422543076739,0.5427495420748654
227,0.7095709570957096,0.0214522368159437,0.2801017516919398,0.6984460114911165
228,0.7128712871287128,0.0202452500570907,0.2038236433159821,0.7759311066259271
229,0.7161716171617162,0.0171252514342099,0.1466865451959282,0.8361882033688619
230,0.7194719471947195,0.0159144555500967,0.1274261263234422,0.8566594181254611
231,0.7227722772277227,0.0145930778253688,0.1162763247371768,0.8691305974364544
232,0.7260726072607261,0.0139315965938969,0.1100256686212954,0.8760427347838076
233,0.7293729372937293,0.0132343453138664,0.1042752850952078,0.8824903695899257
234,0.7326732673267327,0.0129776038645234,0.1013445135684172,0.8856778825660594
235,0.735973597359736,0.0126312270629326,0.0978008858352432,0.8895678871008241
236,0.7392739273927392,0.0130123813934415,0.0987054835660226,0.8882821350395358
237,0.7425742574257426,0.0125022123412292,0.0957050775781154,0.8917927100796552
238,0.7458745874587459,0.012674542271451,0.0958246786130603,0.8915007791144887
239,0.7491749174917491,0.0124245709374718,0.0940487599546592,0.893526669106869
240,0.7524752475247525,0.0128198428785239,0.0966168606923124,0.8905632964281637
241,0.7557755775577558,0.0124493317261854,0.0937957458505483,0.8937549224222662
242,0.759075907590759,0.0125740850281104,0.0945092085780906,0.892916706392799
243,0.7623762376237624,0.0124439003887594,0.0935359727767938,0.8940201268334467
244,0.7656765676567657,0.0125923700659535,0.0953546071354476,0.8920530227975988
245,0.768976897689769,0.0123960038128684,0.0931247623636126,0.8944792338225189
246,0.7722772277227723,0.0130840742003957,0.096618649821905,0.8902972759766992
247,0.7755775577557755,0.0124017446340784,0.0927474674777354,0.8948507878871861
248,0.7788778877887789,0.0125622116512141,0.0928525989380498,0.894585189409736
249,0.7821782178217822,0.0123657959790607,0.091978380470214,0.8956558235497252
250,0.7854785478547854,0.0127623938301865,0.0950769922438274,0.8921606139249859
251,0.7887788778877888,0.0123814900236976,0.0920000823360023,0.8956184276393
252,0.7920792079207921,0.0125195957330798,0.0926235931964693,0.8948568110694509
253,0.7953795379537953,0.0123634240457015,0.0917433432643886,0.8958932326889099
254,0.7986798679867987,0.0125279758544479,0.093749254588285,0.8937227695562671
255,0.801980198019802,0.0123481166565295,0.0914063487339538,0.8962455346085166
256,0.8052805280528053,0.0123702628956832,0.0918884876905917,0.895741249412725
257,0.8085808580858086,0.0122633997553558,0.091168190661391,0.8965684095822531
258,0.8118811881188119,0.0122305358737174,0.089961975517595,0.8978074886076874
259,0.8151815181518152,0.0121906056928109,0.089909816055011,0.897899578251178
260,0.8184818481848185,0.0121903785219127,0.0895117393050938,0.8982978821719935
261,0.8217821782178217,0.0121269649225242,0.0890865981778345,0.8987864368986412
262,0.8250825082508251,0.012140599008588,0.0891060902955524,0.8987533106948595
263,0.8283828382838284,0.0120891791256668,0.0887958026286839,0.8991150182446492
264,0.8316831683168316,0.0121199705159078,0.0888052118949852,0.8990748175881069
265,0.834983498349835,0.0121047398204256,0.0882871209391082,0.8996081392394661
266,0.8382838283828383,0.0121739037964999,0.0884644838148349,0.8993616123876651
267,0.8415841584158416,0.012200872759573,0.0884736848123454,0.8993254424270815
268,0.8448844884488449,0.012554782263622,0.0903869342716849,0.897058283463693
269,0.8481848184818482,0.0122387415384324,0.0888974720450746,0.898863786415493
270,0.8514851485148515,0.0124159284315978,0.0898436190766082,0.8977404524907939
271,0.8547854785478548,0.0122964349239363,0.0894879498709738,0.8982156152040899
272,0.858085808580858,0.01250108479411,0.091104988398718,0.8963939268061718
273,0.8613861386138614,0.0123405155625849,0.0900723128858561,0.8975871715505589
274,0.8646864686468647,0.0125046854089123,0.0909984258376376,0.89649688875245
275,0.8679867986798679,0.0124283285689401,0.0908930165124984,0.8966786549175613
276,0.8712871287128713,0.0126216051072217,0.0922947179319646,0.8950836769598136
277,0.8745874587458746,0.0125921280196352,0.0915857352264257,0.8958221367529391
278,0.8778877887788779,0.012828984092405,0.0927791324892733,0.8943918834173217
279,0.8811881188118812,0.0138588591905957,0.097418934505455,0.8887222063029492
280,0.8844884488448845,0.0129070328060419,0.0933870296117533,0.8937059375812048
281,0.8877887788778878,0.0134119495110524,0.0954090395493527,0.8911790109385949
282,0.8910891089108911,0.0131619066524927,0.094524185003135,0.8923139083433722
283,0.8943894389438944,0.0137637956744481,0.0984393549452925,0.8877968493792594
284,0.8976897689768977,0.0132935175672888,0.0961754986163344,0.8905309838153767
285,0.900990099009901,0.0136183445511029,0.0976723707902264,0.8887092846576706
286,0.9042904290429042,0.013484382272664,0.0969333371311102,0.8895822805952257
287,0.9075907590759076,0.0139373524478605,0.0995769921944365,0.886485655356703
288,0.9108910891089108,0.0134597397478143,0.0960754500659807,0.890464810185205
289,0.9141914191419142,0.0133224204764178,0.0955932298978589,0.8910843496247232
290,0.9174917491749176,0.0130740283545252,0.0940203456055419,0.8929056260389328
291,0.9207920792079208,0.0129144886243379,0.0934209784590342,0.8936645329156279
292,0.924092409240924,0.0128082281105296,0.0923176095157647,0.8948741623727057
293,0.9273927392739274,0.0126118354197234,0.0915028899288921,0.8958852746503844
294,0.9306930693069309,0.0125224402510201,0.090694086999567,0.8967834727484127
295,0.933993399339934,0.0123697730420168,0.0896172182139089,0.8980130087430742
296,0.9372937293729372,0.0123903376597538,0.0893114600194091,0.898298202319837
297,0.9405940594059404,0.0123590291364841,0.0890963425508528,0.8985446283116632
298,0.943894389438944,0.0124001586991944,0.0891507359140352,0.8984491053857704
299,0.9471947194719472,0.0125254608354837,0.089633012226036,0.8978415269374802
300,0.9504950495049505,0.0126531639551602,0.0901696278606382,0.8971772081832015
301,0.9537953795379538,0.0125963977463777,0.0900967789267151,0.8973068233259072
302,0.9570957095709572,0.0127355691307607,0.0908062224980106,0.8964582083702286
303,0.9603960396039604,0.0127464694681696,0.0909078117993256,0.8963457187315047
304,0.9636963696369636,0.0128327870672111,0.0915222359990483,0.8956449769327405
305,0.966996699669967,0.0127786206067907,0.0912462489344999,0.8959751304577094
306,0.9702970297029704,0.0128683515994161,0.0917873513670289,0.8953442970325549
307,0.9735973597359736,0.012869665331799,0.0918114872187515,0.8953188474484494
308,0.976897689768977,0.0129403736284291,0.0922754312805029,0.894784195090068
309,0.9801980198019802,0.0129113756057768,0.0919519895594525,0.8951366348337706
310,0.9834983498349836,0.0129792267514257,0.0922742499462709,0.8947465233013033
311,0.9867986798679867,0.0131956351737775,0.0931968453695352,0.8936075194556873
312,0.99009900990099,0.0130520482555923,0.0923711305798178,0.8945768211635898
313,0.9933993399339934,0.0132888128161677,0.0935623398317087,0.8931488473511237
314,0.9966996699669968,0.013283805132699,0.0935007559401085,0.8932154389261924
315,1.0,0.0135470839151116,0.0948306834336335,0.8916222326502548
