run_id,relative_life,q_pred,max_prob,pred_stage,uncertainty
91,0.2607260726072607,0.3338606,0.8046473833265849,early,0.095193862915039
92,0.264026402640264,0.3340861,0.7842881814205958,early,0.123946726322174
93,0.2673267326732673,0.33365762,0.7951554323168452,early,0.1081052422523498
94,0.2706270627062706,0.3331414,0.7651570753126603,early,0.1536026000976562
95,0.2739273927392739,0.33512202,0.7706441324204141,early,0.1423290371894836
96,0.2772277227722772,0.33714688,0.7258959614685982,early,0.2128408551216125
97,0.2805280528052805,0.34078965,0.6747837869892561,early,0.2960525155067444
98,0.2838283828382838,0.34062564,0.637673500815174,early,0.3588802814483642
99,0.2871287128712871,0.3494098,0.4866233811167891,middle,0.4102708101272583
100,0.2904290429042904,0.35281166,0.561282674213534,middle,0.3475188612937927
101,0.2937293729372937,0.3589523,0.660636350280215,middle,0.2763595581054687
102,0.297029702970297,0.3646732,0.7403910610321195,middle,0.2312759160995483
103,0.3003300330033003,0.37777534,0.8064751660460523,middle,0.1767505407333374
104,0.3036303630363036,0.3847643,0.8279333324199429,middle,0.1602555513381958
105,0.3069306930693069,0.38883728,0.8312889288257956,middle,0.1605255603790283
106,0.3102310231023102,0.3938136,0.8298392743632382,middle,0.1668797135353088
107,0.3135313531353135,0.39726377,0.831023118014878,middle,0.1668826341629028
108,0.3168316831683168,0.38097987,0.7684049596558793,middle,0.2672181725502014
109,0.3201320132013201,0.3915255,0.8068595978793072,middle,0.2049141526222229
110,0.3234323432343234,0.38744736,0.7852305858902245,middle,0.2420238852500915
111,0.3267326732673267,0.3958831,0.8144940999892991,middle,0.1950017809867859
112,0.33003300330033,0.39136127,0.7827638216637993,middle,0.2499477863311767
113,0.3333333333333333,0.39974964,0.8255223174722648,middle,0.178449809551239
114,0.3366336633663366,0.39951575,0.8151485355361946,middle,0.1961492896080017
115,0.3399339933993399,0.4056981,0.8428479576192451,middle,0.1527551412582397
116,0.3432343234323432,0.40573922,0.8344019703068842,middle,0.1674846410751342
117,0.3465346534653465,0.41114983,0.8523125711587073,middle,0.1408964991569519
118,0.3498349834983498,0.41953334,0.8627924474494791,middle,0.1287311315536499
119,0.3531353135313531,0.39778233,0.8095901805215056,middle,0.203664481639862
120,0.3564356435643564,0.41903692,0.8420406457684249,middle,0.1609467267990112
121,0.3597359735973597,0.42005587,0.8418412483978875,middle,0.1623607873916626
122,0.363036303630363,0.42645273,0.8487404154811958,middle,0.1541119217872619
123,0.3663366336633663,0.4261883,0.821518983620324,middle,0.2001848816871643
124,0.3696369636963696,0.43308562,0.8437992852901999,middle,0.1650562286376953
125,0.3729372937293729,0.43326184,0.8494923119144535,middle,0.1557501554489135
126,0.3762376237623762,0.437754,0.8593881878663182,middle,0.1420391201972961
127,0.3795379537953795,0.43331897,0.8468844635275184,middle,0.1601947546005249
128,0.3828382838283828,0.43642968,0.8562728289892886,middle,0.1463713645935058
129,0.3861386138613861,0.44468194,0.8696382106498534,middle,0.1290737986564636
130,0.3894389438943894,0.4412253,0.8760473024471489,middle,0.1182072758674621
131,0.3927392739273927,0.4425191,0.886695401951495,middle,0.1031586527824401
132,0.396039603960396,0.43919992,0.8924417282821921,middle,0.0938542485237121
133,0.3993399339933993,0.43888494,0.9034218890204,middle,0.0788425207138061
134,0.4026402640264026,0.43563417,0.9060240772952544,middle,0.0742377042770385
135,0.4059405940594059,0.43307406,0.911356148846092,middle,0.0664353370666503
136,0.4092409240924092,0.4312298,0.9126256846881476,middle,0.0641486048698425
137,0.4125412541254125,0.42987746,0.9169758224615852,middle,0.0582576990127563
138,0.4158415841584158,0.43030164,0.9175005162147148,middle,0.0577820539474487
139,0.4191419141914191,0.42868012,0.9197127690629554,middle,0.0544999241828918
140,0.4224422442244224,0.42632744,0.9188888823241168,middle,0.0546327829360961
141,0.4257425742574257,0.42738637,0.920631525312952,middle,0.0529120564460754
142,0.429042904290429,0.42736092,0.9206698613539354,middle,0.05282723903656
143,0.4323432343234323,0.42821988,0.9212965725647324,middle,0.0524064302444458
144,0.4356435643564356,0.42876065,0.920670625868756,middle,0.0533280372619628
145,0.4389438943894389,0.42909992,0.921477179437298,middle,0.0525091886520385
146,0.4422442244224422,0.42858744,0.9216074314461642,middle,0.0521774291992187
147,0.4455445544554455,0.42978978,0.921881390045292,middle,0.0523021817207336
148,0.4488448844884488,0.43004274,0.9219528556991728,middle,0.0523019433021545
149,0.4521452145214521,0.43056393,0.9222192613789458,middle,0.0521669387817382
150,0.4554455445544554,0.42780825,0.9199360684793166,middle,0.0539461970329284
151,0.4587458745874587,0.4302209,0.921392319678067,middle,0.0530183315277099
152,0.462046204620462,0.42877644,0.9212536627467116,middle,0.0526447892189025
153,0.4653465346534653,0.4315061,0.921134781908274,middle,0.0537649989128112
154,0.4686468646864686,0.43216893,0.9202999935310028,middle,0.0549842715263366
155,0.4719471947194719,0.4339731,0.9201916645088286,middle,0.0557907819747924
156,0.4752475247524752,0.43381295,0.9203437912603044,middle,0.0555358529090881
157,0.4785478547854785,0.43551704,0.9192252865746464,middle,0.0574288368225097
158,0.4818481848184818,0.4366483,0.9194171978242328,middle,0.0575479865074157
159,0.4851485148514851,0.43482205,0.9189004455389684,middle,0.0575639605522155
160,0.4884488448844885,0.43389755,0.9198942084638791,middle,0.0560249090194702
161,0.4917491749174917,0.45037955,0.9188480580336532,middle,0.062389075756073
162,0.495049504950495,0.4462752,0.9193310532976648,middle,0.0607589483261108
163,0.4983498349834983,0.4467305,0.9193896764425976,middle,0.060817539691925
164,0.5016501650165016,0.44993588,0.9174084392033413,middle,0.0642632246017456
165,0.504950495049505,0.45374623,0.916939107802734,middle,0.0658056139945983
166,0.5082508250825083,0.45637932,0.9141202096012604,middle,0.0701774358749389
167,0.5115511551155115,0.46138558,0.9132964120800195,middle,0.0724174976348877
168,0.5148514851485149,0.47055346,0.906611608897433,middle,0.0832276940345764
169,0.5181518151815182,0.4835607,0.8960312012000017,middle,0.1000514030456543
170,0.5214521452145214,0.49388233,0.8771627602382911,middle,0.1294620633125305
171,0.5247524752475248,0.5033934,0.8575454473281684,middle,0.1613048315048217
172,0.528052805280528,0.5055533,0.8438659106263082,middle,0.1838037371635437
173,0.5313531353135313,0.5136125,0.8329076346089664,middle,0.2028669118881225
174,0.5346534653465347,0.51849055,0.8142760676817826,middle,0.2357536554336547
175,0.5379537953795379,0.5289565,0.7870603930019505,middle,0.2848743796348572
176,0.5412541254125413,0.52098805,0.8053621188012833,middle,0.2506420016288757
177,0.5445544554455446,0.5272335,0.7917020795579222,middle,0.276023805141449
178,0.5478547854785478,0.52223736,0.8033909248900447,middle,0.2547504901885986
179,0.5511551155115512,0.5195219,0.815931608778741,middle,0.2324873208999633
180,0.5544554455445545,0.50754213,0.8441749982462723,middle,0.1829946041107177
181,0.5577557755775577,0.5027605,0.8570545238559588,middle,0.1616617441177368
182,0.5610561056105611,0.49763444,0.8663840013950808,middle,0.1462334394454956
183,0.5643564356435643,0.4934488,0.8718292416966854,middle,0.1375472545623779
184,0.5676567656765676,0.49716693,0.8692112046680445,middle,0.1417034268379211
185,0.570957095709571,0.4852418,0.8865108945249661,middle,0.113987922668457
186,0.5742574257425742,0.47458526,0.89971674360723,middle,0.0934175848960876
187,0.5775577557755776,0.47047713,0.901164314871946,middle,0.090630292892456
188,0.5808580858085809,0.4647055,0.9083254475315384,middle,0.079841673374176
189,0.5841584158415841,0.46090433,0.910596822595704,middle,0.0758771300315857
190,0.5874587458745875,0.4567722,0.9148451087576448,middle,0.0693340301513671
191,0.5907590759075908,0.45233768,0.9161894547697942,middle,0.0663447380065918
192,0.594059405940594,0.4494275,0.9196171378482568,middle,0.0612539052963256
193,0.5973597359735974,0.45533293,0.920438497105704,middle,0.0617559552192688
194,0.6006600660066007,0.4504533,0.9230001043602272,middle,0.0573629736900329
195,0.6039603960396039,0.44878685,0.9247675655967512,middle,0.0547118782997131
196,0.6072607260726073,0.44513428,0.9262619972258952,middle,0.0518891215324401
197,0.6105610561056105,0.44631132,0.9275883257847652,middle,0.050600528717041
198,0.6138613861386139,0.4423904,0.9281289994211438,middle,0.0488883256912231
199,0.6171617161716172,0.44125783,0.929045819161499,middle,0.0474792718887329
200,0.6204620462046204,0.43987042,0.9293794840067556,middle,0.0466713905334472
201,0.6237623762376238,0.44113916,0.9299746097508766,middle,0.0463812947273254
202,0.6270627062706271,0.43986863,0.9300872716343755,middle,0.0458552241325378
203,0.6303630363036303,0.44248894,0.9299891155996228,middle,0.0467938184738159
204,0.6336633663366337,0.43977445,0.9290149423932637,middle,0.0471170544624328
205,0.636963696369637,0.4453777,0.9291033440199952,middle,0.0487028360366821
206,0.6402640264026402,0.44291887,0.928151288408054,middle,0.0491507649421691
207,0.6435643564356436,0.4470755,0.9273307737226116,middle,0.0514051914215087
208,0.6468646864686468,0.44635886,0.9266936363037672,middle,0.0518858432769775
209,0.6501650165016502,0.45202142,0.9253515962912926,middle,0.0551949739456176
210,0.6534653465346535,0.45175317,0.9248505043956312,middle,0.055688738822937
211,0.6567656765676567,0.45707557,0.923183609685134,middle,0.0590549707412719
212,0.6600660066006601,0.45999682,0.9209345019432662,middle,0.0625991821289062
213,0.6633663366336634,0.46648896,0.917480256660484,middle,0.068386971950531
214,0.6666666666666666,0.47592893,0.9114110073769408,middle,0.0780640244483947
215,0.66996699669967,0.46926838,0.9160141488684672,middle,0.0707002878189086
216,0.6732673267326733,0.4926544,0.8949835158373105,middle,0.1033543348312377
217,0.6765676567656765,0.4809557,0.904079376402325,middle,0.088912546634674
218,0.6798679867986799,0.49552202,0.8883518546288315,middle,0.113320767879486
219,0.6831683168316832,0.48672298,0.894194223117947,middle,0.1034461259841919
220,0.6864686468646864,0.5169382,0.8364335419586352,middle,0.1990299820899963
221,0.6897689768976898,0.5215835,0.827437443207243,middle,0.2145206332206726
222,0.693069306930693,0.5435706,0.7610234135243757,middle,0.3378461003303528
223,0.6963696369636964,0.54363286,0.7619728212799349,middle,0.3328889608383178
224,0.6996699669966997,0.56582767,0.6700730271574372,middle,0.5117530822753906
225,0.7029702970297029,0.59940237,0.5181284030471729,middle,0.2526996731758117
226,0.7062706270627063,0.61830604,0.5427495420748654,late,0.1558710932731628
227,0.7095709570957096,0.6521367,0.6984460114911165,late,0.0612751245498657
228,0.7128712871287128,0.6587535,0.7759311066259271,late,0.052189826965332
229,0.7161716171617162,0.6790881,0.8361882033688619,late,0.033553123474121
230,0.7194719471947195,0.6886471,0.8566594181254611,late,0.0272563099861145
231,0.7227722772277227,0.69729966,0.8691305974364544,late,0.0221211910247802
232,0.7260726072607261,0.7031369,0.8760427347838076,late,0.019532561302185
233,0.7293729372937293,0.7091807,0.8824903695899257,late,0.0172681212425231
234,0.7326732673267327,0.71226776,0.8856778825660594,late,0.0162689685821533
235,0.735973597359736,0.7165055,0.8895678871008241,late,0.0151911377906799
236,0.7392739273927392,0.71472526,0.8882821350395358,late,0.0156230926513671
237,0.7425742574257426,0.7191046,0.8917927100796552,late,0.0146641135215759
238,0.7458745874587459,0.7185916,0.8915007791144887,late,0.0147758722305297
239,0.7491749174917491,0.7210478,0.893526669106869,late,0.0142545700073242
240,0.7524752475247525,0.7175316,0.8905632964281637,late,0.0150752663612365
241,0.7557755775577558,0.72130144,0.8937549224222662,late,0.0142139792442321
242,0.759075907590759,0.7201746,0.892916706392799,late,0.014417290687561
243,0.7623762376237624,0.72146606,0.8940201268334467,late,0.0141195654869079
244,0.7656765676567657,0.71906686,0.8920530227975988,late,0.0145477652549743
245,0.768976897689769,0.72204554,0.8944792338225189,late,0.0140008330345153
246,0.7722772277227723,0.71653426,0.8902972759766992,late,0.0150908827781677
247,0.7755775577557755,0.7225299,0.8948507878871861,late,0.0139470100402832
248,0.7788778877887789,0.7220476,0.894585189409736,late,0.0140528678894042
249,0.7821782178217822,0.72345483,0.8956558235497252,late,0.0137664079666137
250,0.7854785478547854,0.7191023,0.8921606139249859,late,0.0146202445030212
251,0.7887788778877888,0.72331786,0.8956184276393,late,0.0137509703636169
252,0.7920792079207921,0.7223205,0.8948568110694509,late,0.0139611959457397
253,0.7953795379537953,0.7235841,0.8958932326889099,late,0.0136781930923461
254,0.7986798679867987,0.72088385,0.8937227695562671,late,0.0141361355781555
255,0.801980198019802,0.7240962,0.8962455346085166,late,0.013622760772705
256,0.8052805280528053,0.7234667,0.895741249412725,late,0.0137135386466979
257,0.8085808580858086,0.7244208,0.8965684095822531,late,0.0134925842285156
258,0.8118811881188119,0.7258857,0.8978074886076874,late,0.013259470462799
259,0.8151815181518152,0.72600853,0.897899578251178,late,0.0132255554199218
260,0.8184818481848185,0.726561,0.8982978821719935,late,0.0131790041923522
261,0.8217821782178217,0.7272123,0.8987864368986412,late,0.0130746364593505
262,0.8250825082508251,0.72713685,0.8987533106948595,late,0.0130816102027893
263,0.8283828382838284,0.7276809,0.8991150182446492,late,0.0130185484886169
264,0.8316831683168316,0.72762245,0.8990748175881069,late,0.0130444169044494
265,0.834983498349835,0.7283473,0.8996081392394661,late,0.0129681229591369
266,0.8382838283828383,0.7279494,0.8993616123876651,late,0.0130257606506347
267,0.8415841584158416,0.7278298,0.8993254424270815,late,0.0130261182785034
268,0.8448844884488449,0.72427356,0.897058283463693,late,0.0134593844413757
269,0.8481848184818482,0.7273109,0.898863786415493,late,0.0131328105926513
270,0.8514851485148515,0.72569853,0.8977404524907939,late,0.0133571624755859
271,0.8547854785478548,0.72657275,0.8982156152040899,late,0.0132803320884704
272,0.858085808580858,0.7240074,0.8963939268061718,late,0.0136371254920959
273,0.8613861386138614,0.72571313,0.8975871715505589,late,0.013384997844696
274,0.8646864686468647,0.72425324,0.89649688875245,late,0.0136527419090271
275,0.8679867986798679,0.724621,0.8966786549175613,late,0.0136080980300903
276,0.8712871287128713,0.7225512,0.8950836769598136,late,0.0139763355255126
277,0.8745874587458746,0.7235713,0.8958221367529391,late,0.0138592720031738
278,0.8778877887788779,0.7217406,0.8943918834173217,late,0.0142425298690795
279,0.8811881188118812,0.71384376,0.8887222063029492,late,0.0156276226043701
280,0.8844884488448845,0.72123325,0.8937059375812048,late,0.0144916176795959
281,0.8877887788778878,0.71787614,0.8911790109385949,late,0.0151605010032653
282,0.8910891089108911,0.7196655,0.8923139083433722,late,0.014947235584259
283,0.8943894389438944,0.71418285,0.8877968493792594,late,0.0161485075950622
284,0.8976897689768977,0.7173168,0.8905309838153767,late,0.0152820944786071
285,0.900990099009901,0.71529436,0.8887092846576706,late,0.0158785581588745
286,0.9042904290429042,0.71626395,0.8895822805952257,late,0.0156193971633911
287,0.9075907590759076,0.71266985,0.886485655356703,late,0.0164901614189147
288,0.9108910891089108,0.7173682,0.890464810185205,late,0.0154167413711547
289,0.9141914191419142,0.71797204,0.8910843496247232,late,0.015169620513916
290,0.9174917491749176,0.72005737,0.8929056260389328,late,0.0146746039390563
291,0.9207920792079208,0.72091377,0.8936645329156279,late,0.0144116878509521
292,0.924092409240924,0.7223503,0.8948741623727057,late,0.0141221284866333
293,0.9273927392739274,0.72351897,0.8958852746503844,late,0.0138117671012878
294,0.9306930693069309,0.7246454,0.8967834727484127,late,0.0136111378669738
295,0.933993399339934,0.7262426,0.8980130087430742,late,0.0133336186408996
296,0.9372937293729372,0.72641045,0.898298202319837,late,0.013276994228363
297,0.9405940594059404,0.7266068,0.8985446283116632,late,0.0131940841674804
298,0.943894389438944,0.72630125,0.8984491053857704,late,0.0131996870040893
299,0.9471947194719472,0.72520447,0.8978415269374802,late,0.0133076310157775
300,0.9504950495049505,0.72427064,0.8971772081832015,late,0.0134720206260681
301,0.9537953795379538,0.7245731,0.8973068233259072,late,0.0134217143058776
302,0.9570957095709572,0.72329277,0.8964582083702286,late,0.0135897994041442
303,0.9603960396039604,0.7232041,0.8963457187315047,late,0.0136229395866394
304,0.9636963696369636,0.7223003,0.8956449769327405,late,0.0137640833854675
305,0.966996699669967,0.72282696,0.8959751304577094,late,0.0136967301368713
306,0.9702970297029704,0.7219857,0.8953442970325549,late,0.0138409733772277
307,0.9735973597359736,0.7219835,0.8953188474484494,late,0.013851523399353
308,0.976897689768977,0.7212323,0.894784195090068,late,0.0139592885971069
309,0.9801980198019802,0.7216712,0.8951366348337706,late,0.0138845443725585
310,0.9834983498349836,0.72109437,0.8947465233013033,late,0.0139688253402709
311,0.9867986798679867,0.719422,0.8936075194556873,late,0.0142303705215454
312,0.99009900990099,0.7207617,0.8945768211635898,late,0.0140163302421569
313,0.9933993399339934,0.7187479,0.8931488473511237,late,0.014320433139801
314,0.9966996699669968,0.7188635,0.8932154389261924,late,0.0143164992332458
315,1.0,0.716803,0.8916222326502548,late,0.0147035717964172
