run_id,prob_early,prob_middle,prob_late,true_stage,pred_stage
116,0.1174708554713377,0.8344019703068842,0.048127174220778,middle,middle
117,0.0997816815335946,0.8523125711587073,0.0479057473066981,middle,middle
118,0.0883505302254729,0.8627924474494791,0.048857022324048,middle,middle
119,0.135225552735536,0.8095901805215056,0.0551842667419585,middle,middle
120,0.1002821044247351,0.8420406457684249,0.0576772498058399,middle,middle
121,0.1019875064602797,0.8418412483978875,0.0561712451408327,middle,middle
122,0.0931931823651569,0.8487404154811958,0.0580664021526473,middle,middle
123,0.114583138819055,0.821518983620324,0.0638978775596209,middle,middle
124,0.0934669143006574,0.8437992852901999,0.0627338004081426,middle,middle
125,0.0905788509519118,0.8494923119144535,0.0599288371326345,middle,middle
126,0.0818623075102414,0.8593881878663182,0.0587495046224403,middle,middle
127,0.0924790265196058,0.8468844635275184,0.0606365099518756,middle,middle
128,0.0840128091053727,0.8562728289892886,0.0597143619043387,middle,middle
129,0.0724221024729479,0.8696382106498534,0.0579396868761987,middle,middle
130,0.0698171479147938,0.8760473024471489,0.0541355496370572,middle,middle
131,0.0632043542687399,0.886695401951495,0.0501002437787651,middle,middle
132,0.0615904955109075,0.8924417282821921,0.0459677762059002,middle,middle
133,0.0561496959348529,0.9034218890204,0.0404284150437469,middle,middle
134,0.0558610503021528,0.9060240772952544,0.0381148724015927,middle,middle
135,0.0537167188191899,0.911356148846092,0.0349271323337182,middle,middle
136,0.0536017509168583,0.9126256846881476,0.0337725643939942,middle,middle
137,0.0517084004183377,0.9169758224615852,0.0313157771190771,middle,middle
138,0.0512734060507264,0.9175005162147148,0.0312260777335587,middle,middle
139,0.0505657581698668,0.9197127690629554,0.0297214727661777,middle,middle
140,0.0517829307922573,0.9188888823241168,0.0293281868826257,middle,middle
141,0.0505536873258972,0.920631525312952,0.0288147873601506,middle,middle
142,0.0505585610881947,0.9206698613539354,0.02877157755687,middle,middle
143,0.049961270111028,0.9212965725647324,0.0287421573232395,middle,middle
144,0.0502034790343682,0.920670625868756,0.0291258950958759,middle,middle
145,0.0496085589988482,0.921477179437298,0.0289142615628538,middle,middle
146,0.0496771687400495,0.9216074314461642,0.0287153998127862,middle,middle
147,0.0491265030957779,0.921881390045292,0.0289921068579299,middle,middle
148,0.0490385666433297,0.9219528556991728,0.0290085776564975,middle,middle
149,0.048775334507645,0.9222192613789458,0.0290054041124091,middle,middle
150,0.0507185289693891,0.9199360684793166,0.0293454025502942,middle,middle
151,0.0493572054501947,0.921392319678067,0.0292504748707382,middle,middle
152,0.04983785090436,0.9212536627467116,0.0289084863479282,middle,middle
153,0.0491559313273513,0.921134781908274,0.0297092867633747,middle,middle
154,0.0494904198951389,0.9202999935310028,0.0302095865728583,middle,middle
155,0.0489106347190146,0.9201916645088286,0.0308977007711567,middle,middle
156,0.0489700289740449,0.9203437912603044,0.0306861797646505,middle,middle
157,0.0490041970381253,0.9192252865746464,0.0317705163862281,middle,middle
158,0.0486913601722937,0.9194171978242328,0.0318914420024736,middle,middle
159,0.0493852601336573,0.9189004455389684,0.0317142943263741,middle,middle
160,0.0491913073330176,0.9198942084638791,0.0309144842021031,middle,middle
161,0.0449541349421763,0.9188480580336532,0.0361978070231706,middle,middle
162,0.0456303864609912,0.9193310532976648,0.035038560240344,middle,middle
163,0.0454992539361367,0.9193896764425976,0.0351110696202657,middle,middle
164,0.0453183277250572,0.9174084392033413,0.0372732330706016,middle,middle
165,0.0443536415115155,0.916939107802734,0.0387072506847505,middle,middle
166,0.0446219831306717,0.9141202096012604,0.0412578072670677,middle,middle
167,0.043397355051484,0.9132964120800195,0.0433062328674962,middle,middle
168,0.0434047109237731,0.906611608897433,0.0499836801777938,middle,middle
169,0.0433346525000223,0.8960312012000017,0.060634146298976,middle,middle
170,0.0448928745525893,0.8771627602382911,0.0779443652081194,middle,middle
171,0.0460518290328128,0.8575454473281684,0.0964027236380186,middle,middle
172,0.0485725846746828,0.8438659106263082,0.1075615046980088,middle,middle
173,0.0482071205515438,0.8329076346089664,0.1188852448384897,middle,middle
174,0.0497110281848877,0.8142760676817826,0.1360129041323297,middle,middle
175,0.0496936740518854,0.7870603930019505,0.1632459329451639,middle,middle
176,0.0508776161169398,0.8053621188012833,0.1437602650807769,middle,middle
177,0.0499812684176837,0.7917020795579222,0.1583166520233941,middle,middle
178,0.0501194559259387,0.8033909248900447,0.1464896191830165,middle,middle
179,0.0488080889534909,0.815931608778741,0.135260302266768,middle,middle
180,0.0480591159943061,0.8441749982462723,0.1077658857584215,middle,middle
181,0.0464203190648608,0.8570545238559588,0.0965251570781803,middle,middle
182,0.046018332958404,0.8663840013950808,0.0875976656455153,middle,middle
183,0.0468376127240937,0.8718292416966854,0.0813331455782209,middle,middle
184,0.0460196825752842,0.8692112046680445,0.0847691127556712,middle,middle
185,0.0454335804421265,0.8865108945249661,0.0680555250319073,middle,middle
186,0.0444665770800362,0.89971674360723,0.0558166793117337,middle,middle
187,0.0453384823192634,0.901164314871946,0.0534972028077906,middle,middle
188,0.0441914607805902,0.9083254475315384,0.0474830916868712,middle,middle
189,0.0446175048301131,0.910596822595704,0.0447856725731828,middle,middle
190,0.0440521675208375,0.9148451087576448,0.0411027237205175,middle,middle
191,0.045102351464591,0.9161894547697942,0.0387081937646147,middle,middle
192,0.0445251310264686,0.9196171378482568,0.0358577311242745,middle,middle
193,0.0423736840681528,0.920438497105704,0.0371878188251433,middle,middle
194,0.0427320503620851,0.9230001043602272,0.0342678452766875,middle,middle
195,0.0425095915355118,0.9247675655967512,0.0327228428667369,middle,middle
196,0.0428874823947666,0.9262619972258952,0.030850520378338,middle,middle
197,0.0419456417663468,0.9275883257847652,0.0304660324478879,middle,middle
198,0.0427202436006601,0.9281289994211438,0.0291507569771961,middle,middle
199,0.0425292100255185,0.929045819161499,0.0284249708119824,middle,middle
200,0.0427658792717031,0.9293794840067556,0.0278546367205411,middle,middle
201,0.0420787116918921,0.9299746097508766,0.0279466785562313,middle,middle
202,0.0423502558356509,0.9300872716343755,0.0275624725289735,middle,middle
203,0.0416507853059548,0.9299891155996228,0.0283600990934224,middle,middle
204,0.042785033664266,0.9290149423932637,0.0282000239414703,middle,middle
205,0.0412423218189781,0.9291033440199952,0.0296543341600265,middle,middle
206,0.0423037950302275,0.928151288408054,0.0295449165607186,middle,middle
207,0.0413576504391744,0.9273307737226116,0.0313115758372138,middle,middle
208,0.0420494816761546,0.9266936363037672,0.031256882019078,middle,middle
209,0.0406328750875279,0.9253515962912926,0.0340155286201796,middle,middle
210,0.0410194135817999,0.9248505043956312,0.0341300820215688,middle,middle
211,0.0400598019460115,0.923183609685134,0.0367565883678542,middle,middle
212,0.0399621175710512,0.9209345019432662,0.0391033804846825,middle,middle
213,0.0392854562473576,0.917480256660484,0.0432342870911583,middle,middle
214,0.038972184473301,0.9114110073769408,0.0496168081487583,middle,middle
215,0.0396985882853246,0.9160141488684672,0.0442872628452082,middle,middle
216,0.039255519821384,0.8949835158373105,0.0657609643403054,middle,middle
217,0.0398578787843794,0.904079376402325,0.0560627448122956,middle,middle
218,0.0397731670458012,0.8883518546288315,0.0718749783243672,middle,middle
219,0.0405792726096489,0.894194223117947,0.065226504271404,middle,middle
220,0.042368910326947,0.8364335419586352,0.1211975477134178,middle,middle
221,0.0428588165765169,0.827437443207243,0.12970374021524,middle,middle
222,0.0427186784358219,0.7610234135243757,0.1962579080388023,middle,middle
223,0.0427419709750608,0.7619728212799349,0.1952852077440043,middle,middle
224,0.0410921470051219,0.6700730271574372,0.2888348258364407,middle,middle
225,0.0340241203242257,0.5181284030471729,0.4478474766276014,late,middle
226,0.0292082036164607,0.4280422543076739,0.5427495420748654,late,late
227,0.0214522368159437,0.2801017516919398,0.6984460114911165,late,late
228,0.0202452500570907,0.2038236433159821,0.7759311066259271,late,late
229,0.0171252514342099,0.1466865451959282,0.8361882033688619,late,late
230,0.0159144555500967,0.1274261263234422,0.8566594181254611,late,late
231,0.0145930778253688,0.1162763247371768,0.8691305974364544,late,late
232,0.0139315965938969,0.1100256686212954,0.8760427347838076,late,late
233,0.0132343453138664,0.1042752850952078,0.8824903695899257,late,late
234,0.0129776038645234,0.1013445135684172,0.8856778825660594,late,late
235,0.0126312270629326,0.0978008858352432,0.8895678871008241,late,late
236,0.0130123813934415,0.0987054835660226,0.8882821350395358,late,late
237,0.0125022123412292,0.0957050775781154,0.8917927100796552,late,late
238,0.012674542271451,0.0958246786130603,0.8915007791144887,late,late
239,0.0124245709374718,0.0940487599546592,0.893526669106869,late,late
240,0.0128198428785239,0.0966168606923124,0.8905632964281637,late,late
241,0.0124493317261854,0.0937957458505483,0.8937549224222662,late,late
242,0.0125740850281104,0.0945092085780906,0.892916706392799,late,late
243,0.0124439003887594,0.0935359727767938,0.8940201268334467,late,late
244,0.0125923700659535,0.0953546071354476,0.8920530227975988,late,late
245,0.0123960038128684,0.0931247623636126,0.8944792338225189,late,late
246,0.0130840742003957,0.096618649821905,0.8902972759766992,late,late
247,0.0124017446340784,0.0927474674777354,0.8948507878871861,late,late
248,0.0125622116512141,0.0928525989380498,0.894585189409736,late,late
249,0.0123657959790607,0.091978380470214,0.8956558235497252,late,late
250,0.0127623938301865,0.0950769922438274,0.8921606139249859,late,late
251,0.0123814900236976,0.0920000823360023,0.8956184276393,late,late
252,0.0125195957330798,0.0926235931964693,0.8948568110694509,late,late
253,0.0123634240457015,0.0917433432643886,0.8958932326889099,late,late
254,0.0125279758544479,0.093749254588285,0.8937227695562671,late,late
255,0.0123481166565295,0.0914063487339538,0.8962455346085166,late,late
256,0.0123702628956832,0.0918884876905917,0.895741249412725,late,late
257,0.0122633997553558,0.091168190661391,0.8965684095822531,late,late
258,0.0122305358737174,0.089961975517595,0.8978074886076874,late,late
259,0.0121906056928109,0.089909816055011,0.897899578251178,late,late
260,0.0121903785219127,0.0895117393050938,0.8982978821719935,late,late
261,0.0121269649225242,0.0890865981778345,0.8987864368986412,late,late
262,0.012140599008588,0.0891060902955524,0.8987533106948595,late,late
263,0.0120891791256668,0.0887958026286839,0.8991150182446492,late,late
264,0.0121199705159078,0.0888052118949852,0.8990748175881069,late,late
265,0.0121047398204256,0.0882871209391082,0.8996081392394661,late,late
266,0.0121739037964999,0.0884644838148349,0.8993616123876651,late,late
267,0.012200872759573,0.0884736848123454,0.8993254424270815,late,late
268,0.012554782263622,0.0903869342716849,0.897058283463693,late,late
269,0.0122387415384324,0.0888974720450746,0.898863786415493,late,late
270,0.0124159284315978,0.0898436190766082,0.8977404524907939,late,late
271,0.0122964349239363,0.0894879498709738,0.8982156152040899,late,late
272,0.01250108479411,0.091104988398718,0.8963939268061718,late,late
273,0.0123405155625849,0.0900723128858561,0.8975871715505589,late,late
274,0.0125046854089123,0.0909984258376376,0.89649688875245,late,late
275,0.0124283285689401,0.0908930165124984,0.8966786549175613,late,late
276,0.0126216051072217,0.0922947179319646,0.8950836769598136,late,late
277,0.0125921280196352,0.0915857352264257,0.8958221367529391,late,late
278,0.012828984092405,0.0927791324892733,0.8943918834173217,late,late
279,0.0138588591905957,0.097418934505455,0.8887222063029492,late,late
280,0.0129070328060419,0.0933870296117533,0.8937059375812048,late,late
281,0.0134119495110524,0.0954090395493527,0.8911790109385949,late,late
282,0.0131619066524927,0.094524185003135,0.8923139083433722,late,late
283,0.0137637956744481,0.0984393549452925,0.8877968493792594,late,late
284,0.0132935175672888,0.0961754986163344,0.8905309838153767,late,late
285,0.0136183445511029,0.0976723707902264,0.8887092846576706,late,late
286,0.013484382272664,0.0969333371311102,0.8895822805952257,late,late
287,0.0139373524478605,0.0995769921944365,0.886485655356703,late,late
288,0.0134597397478143,0.0960754500659807,0.890464810185205,late,late
289,0.0133224204764178,0.0955932298978589,0.8910843496247232,late,late
290,0.0130740283545252,0.0940203456055419,0.8929056260389328,late,late
291,0.0129144886243379,0.0934209784590342,0.8936645329156279,late,late
292,0.0128082281105296,0.0923176095157647,0.8948741623727057,late,late
293,0.0126118354197234,0.0915028899288921,0.8958852746503844,late,late
294,0.0125224402510201,0.090694086999567,0.8967834727484127,late,late
295,0.0123697730420168,0.0896172182139089,0.8980130087430742,late,late
296,0.0123903376597538,0.0893114600194091,0.898298202319837,late,late
297,0.0123590291364841,0.0890963425508528,0.8985446283116632,late,late
298,0.0124001586991944,0.0891507359140352,0.8984491053857704,late,late
299,0.0125254608354837,0.089633012226036,0.8978415269374802,late,late
300,0.0126531639551602,0.0901696278606382,0.8971772081832015,late,late
301,0.0125963977463777,0.0900967789267151,0.8973068233259072,late,late
302,0.0127355691307607,0.0908062224980106,0.8964582083702286,late,late
303,0.0127464694681696,0.0909078117993256,0.8963457187315047,late,late
304,0.0128327870672111,0.0915222359990483,0.8956449769327405,late,late
305,0.0127786206067907,0.0912462489344999,0.8959751304577094,late,late
306,0.0128683515994161,0.0917873513670289,0.8953442970325549,late,late
307,0.012869665331799,0.0918114872187515,0.8953188474484494,late,late
308,0.0129403736284291,0.0922754312805029,0.894784195090068,late,late
309,0.0129113756057768,0.0919519895594525,0.8951366348337706,late,late
310,0.0129792267514257,0.0922742499462709,0.8947465233013033,late,late
311,0.0131956351737775,0.0931968453695352,0.8936075194556873,late,late
312,0.0130520482555923,0.0923711305798178,0.8945768211635898,late,late
313,0.0132888128161677,0.0935623398317087,0.8931488473511237,late,late
314,0.013283805132699,0.0935007559401085,0.8932154389261924,late,late
315,0.0135470839151116,0.0948306834336335,0.8916222326502548,late,late
