sample_id,split,condition,run_id,true_stage,true_stage_id,pred_stage,q_true,q_hat,p_E,p_M,p_L,uncertainty,entropy,misclassified,ch3_wp_energy_ratio_8__rel,ch2_iqr__rel,ch1_q25__rel,ch2_skew__rel,ch2_kurtosis__online_rank,ch2_q25__rel,ch2_kurtosis__rel,ch1_q25__online_rank,ch3_wp_energy_8__rel,ch2_band_power_q4__rel,ch3_band_ratio_q4_q1__rel,ch3_wp_energy_ratio_6__rel,ch3_band_power_q4__rel,ch5_wp_energy_8__rel,ch5_q25__rel,ch1_iqr__rel,ch1_wp_energy_8__rel,ch5_dom_power__rel,ch1_rms__rel,ch5_q75__rel,ch1_spec_centroid__online_rank,ch1_band_power_q4__rel,ch4_wp_energy_1__rel,ch3_skew__rel,ch1_dom_power__slope,ch2_dom_power__rel,ch3_wp_energy_ratio_5__rel,ch2_skew__online_rank,ch6_wp_energy_ratio_1__rel,ch1_var__rel,ch3_wp_energy_ratio_8__online_rank,ch4_band_power_q1__rel,ch2_rms__rel,ch4_wp_energy_7__rel,ch2_wp_energy_2__rel,ch6_wp_energy_ratio_4__rel,ch3_wp_energy_ratio_7__rel,ch2_wp_energy_ratio_8__rel,ch5_median__rel,ch5_wp_energy_7__rel,ch6_wp_energy_1__rel,ch2_band_ratio_q4_q1__rel,ch1_spec_centroid__rel,ch4_dom_power__rel,ch2_wp_energy_8__rel
test_C6_00010,test_C6,C6,22,early,0,early,0.1161809303080454,0.3078551888465881,0.9496676325798036,0.0357016623020172,0.0146306548267602,0.0503323674201965,0.2092011466367392,0,-0.0942353084683418,-0.95930677652359,1.1033098697662354,0.7444406151771545,0.7848697900772095,0.1819250732660293,0.2957045137882232,1.6752692461013794,-0.749409019947052,-0.1807481944561004,0.0947133004665374,-1.1230119466781616,-0.8266484141349792,-1.0397874116897583,0.2104443609714508,-1.0194965600967407,-1.1636507511138916,0.2910879254341125,-0.3458289802074432,-0.6893466711044312,-1.610627293586731,-0.4086138606071472,-1.0267045497894287,1.9638534784317017,-0.1365391463041305,-1.2495557069778442,-0.8344675898551941,0.9932456612586976,0.5532205700874329,-1.1556966304779053,-0.7350797653198242,-0.7838460803031921,-1.1883193254470823,-0.4608092308044433,-0.4708218574523926,-0.111835666000843,-0.6201562285423279,-0.8184630870819092,-0.7362862825393677,-0.1579359769821167,-1.2642691135406494,-0.3408841788768768,-1.9161847829818728,-0.3885549008846283,-0.8563538789749146
test_C6_00011,test_C6,C6,23,early,0,early,0.1213168234786207,0.3078605234622955,0.9508517384529114,0.0343896858394146,0.0147586008533835,0.0491482615470886,0.2057455699294764,0,-0.1020561754703521,-1.060995101928711,1.129294991493225,0.7834672331809998,0.808326780796051,0.3227193057537079,0.3914514183998108,1.6752692461013794,-0.7763809561729431,-0.2336939126253128,0.074906937777996,-1.1193112134933472,-0.7954768538475037,-1.0443683862686155,0.2785860598087311,-1.0656425952911377,-1.105101227760315,0.3359698355197906,-0.3621580302715301,-0.560302197933197,-1.6577502489089966,-0.4083528518676758,-0.9757786393165588,1.97469425201416,-0.1406913548707962,-1.116327166557312,-0.8003472685813904,1.0127404928207395,0.8077639937400818,-1.1691025495529177,-0.7413172721862793,-0.5894455313682556,-1.1741007566452026,-0.5390501022338867,-0.3165777921676636,-0.3279343545436859,-0.6329135894775391,-0.8285964131355286,-0.5219077467918396,-0.2011781930923462,-1.091684103012085,-0.3361053466796875,-1.8882545232772827,-1.0289942026138306,-0.9483623504638672
test_C6_00012,test_C6,C6,24,early,0,early,0.1262477977578404,0.3084187507629394,0.9513874650001526,0.0336827263236045,0.0149296820163726,0.0486125349998474,0.2042505061925285,0,-0.0943780690431594,-1.051611304283142,1.098521709442139,0.7887275815010071,0.9287393093109132,0.4830639660358429,0.413077712059021,1.6752692461013794,-0.7746134996414185,-0.3752342462539673,0.0818329229950904,-1.1397922039031982,-0.8646410703659058,-1.0241347551345823,0.3421715497970581,-1.0949856042861938,-1.138800859451294,0.309098482131958,-0.4228974878787994,-0.5746709108352661,-1.70094633102417,-0.3560619354248047,-0.9957820177078248,1.9723944664001465,-0.1429601311683654,-1.1544216871261597,-0.8532907962799072,1.0306106805801392,0.7189292311668396,-1.225633144378662,-0.7470349073410034,-0.8427873253822327,-1.1146684885025024,-0.4547750055789947,-0.5762411952018738,-0.0928704813122749,-0.6526749730110168,-0.8239840865135193,-0.5215243697166443,-0.1384522020816803,-1.1575722694396973,-0.3408252298831939,-1.898087739944458,-1.2185803651809692,-0.8711051344871521
test_C6_00013,test_C6,C6,25,early,0,early,0.13117877203706,0.3089019358158111,0.9520279765129088,0.0329797081649303,0.0149923004209995,0.047972023487091,0.202342267419247,0,-0.0722543746232986,-1.1283055543899536,1.0950701236724854,0.8093559741973877,0.944564938545227,0.6407594084739685,0.4434133470058441,1.6752692461013794,-0.5448871850967407,-0.2488097250461578,0.1123255267739296,-1.1185857057571411,-0.5821296572685242,-0.9848482608795166,0.3602195084095001,-1.100370168685913,-1.0051252841949463,0.2910212874412536,-0.4419472515583038,-0.5402112007141113,-1.7406867742538452,-0.3638595342636108,-0.9693400263786316,1.8867127895355225,-0.1404015868902206,-1.1505619287490845,-0.7878699898719788,1.0470513105392456,0.6522788405418396,-1.227173924446106,-0.752295196056366,-0.7078161835670471,-1.121086359024048,-0.4434377551078796,-0.5128850936889648,-0.1343133598566055,-0.6250109076499939,-0.8150914907455444,-0.4113720059394836,-0.1157834976911544,-1.1680394411087036,-0.3104745745658874,-1.8901524543762207,-0.774194061756134,-0.8448023200035095
test_C6_00014,test_C6,C6,26,early,0,early,0.1361097463162796,0.3093636631965637,0.952582597732544,0.0322404094040393,0.0151770133525133,0.047417402267456,0.2007684939870773,0,-0.0765047445893287,-1.118115782737732,1.1350089311599731,0.7690996527671814,0.8678714036941528,0.6756343841552734,0.4173581600189209,1.6752692461013794,-0.7017443180084229,-0.3220674395561218,0.1109255850315094,-1.124056339263916,-0.7299466133117676,-0.9733505249023438,0.3341753780841827,-1.1771671772003174,-1.277315378189087,0.3012431561946869,-0.4708671569824219,-0.4579015672206878,-1.4716747999191284,-0.1716378778219223,-0.9355592131614684,1.8418933153152464,-0.145576536655426,-1.0655299425125122,-0.8291131854057312,0.8725279569625854,0.5122796893119812,-1.280187487602234,-0.7571508288383484,-0.7717955708503723,-1.0742692947387695,-0.3885528147220611,-0.6535552740097046,-0.0513475947082042,-0.6352060437202454,-0.8498992323875427,-0.4130817353725433,-0.0797933861613273,-1.101895093917847,-0.3163145780563354,-1.8436756134033203,-0.0076269092969596,-1.067549705505371
test_C6_00015,test_C6,C6,27,early,0,early,0.1410407205954993,0.3098851144313812,0.9526476860046388,0.0319205746054649,0.0154316779226064,0.0473523139953613,0.2007389659832004,0,-0.0687949806451797,-1.1614068746566772,1.1183431148529053,0.756910502910614,0.9726994037628174,0.7700945138931274,0.4454209208488464,1.6752692461013794,-0.6662962436676025,-0.2546904981136322,0.1147156208753585,-1.08002507686615,-0.7065951228141785,-0.9520341753959656,0.265583336353302,-1.183531403541565,-1.1728270053863523,0.2656204104423523,-0.4821251928806305,-0.3780117034912109,-1.8113363981246948,-0.1766667664051056,-1.0709116458892822,1.7458404302597046,-0.1388368159532547,-1.0866668224334717,-0.7877362370491028,0.802268922328949,0.2171498984098434,-1.2608798742294312,-0.7616468071937561,-0.9095210433006288,-1.0876635313034058,-0.014051117002964,-0.606700599193573,-0.2409998774528503,-0.5853445529937744,-0.8190246224403381,-0.4146992266178131,0.3536629378795624,-1.1106634140014648,-0.2952120900154114,-1.8450185060501096,0.433570384979248,-0.8809424042701721
test_C6_00016,test_C6,C6,28,early,0,early,0.1459716948747189,0.3103255033493042,0.9526540040969848,0.031653419137001,0.0156925041228532,0.0473459959030151,0.2008889525090942,0,-0.0647203773260116,-1.1638842821121216,1.1226648092269895,0.7554798722267151,1.0700396299362185,0.8439957499504089,0.460815966129303,1.6752692461013794,-0.6867491602897644,-0.2093532830476761,0.1387143284082412,-1.0796724557876587,-0.5867902040481567,-0.9465166330337524,0.1569590866565704,-1.1894268989562988,-1.3297771215438845,0.2762752175331116,-0.4822652339935303,-0.3494393527507782,-1.2751562595367432,-0.1815491765737533,-0.983709990978241,1.748858094215393,-0.1428723782300949,-1.0143324136734009,-0.7939695715904236,0.8251031041145325,0.2734046578407287,-1.252144455909729,-0.765821635723114,-0.6300595998764038,-1.0454576015472412,0.3566398918628692,-0.6370401978492737,-0.3478733897209167,-0.5623441338539124,-0.8342399597167969,-0.5331860184669495,0.7615212798118591,-1.0192809104919434,-0.2855417728424072,-1.791530966758728,0.1030637696385383,-0.9603214859962464
test_C6_00017,test_C6,C6,29,early,0,early,0.1509026691539386,0.3104191422462463,0.95267516374588,0.0313874892890453,0.0159373208880424,0.0473248362541198,0.2009770889212174,0,-0.0584645420312881,-1.2374396324157717,1.1295785903930664,0.7502198815345764,1.2425235509872437,0.8703542947769165,0.480974018573761,1.6752692461013794,-0.7786818146705627,-0.1170431524515152,0.1724827587604522,-1.0324230194091797,-0.5185269117355347,-0.968052327632904,0.1820278316736221,-1.278234362602234,-1.2268269062042236,0.2286128401756286,-0.5441210269927979,-0.3702123165130615,-1.187061786651611,-0.0163542386144399,-1.0087562799453735,1.7117559909820557,-0.1436148583889007,-1.1128261089324951,-0.7664837837219238,0.9314001202583312,0.239808440208435,-1.327797532081604,-0.769708514213562,-0.7512158155441284,-1.140998125076294,0.3745686113834381,-0.713161289691925,-0.2501186430454254,-0.4989332854747772,-0.8140344619750977,-0.5326774716377258,0.8138531446456909,-1.1040735244750977,-0.2480601519346237,-1.7605304718017578,-0.6401069164276123,-0.9527058601379396
test_C6_00018,test_C6,C6,30,early,0,early,0.1554870761471252,0.3101087212562561,0.9528656601905824,0.0311665032058954,0.0159678701311349,0.0471343398094177,0.2004035511885877,0,-0.0671848803758621,-1.2946239709854126,1.131112575531006,0.7581464052200317,1.2452521324157717,0.9821053743362428,0.5155298709869385,1.6752692461013794,-0.8342881798744202,-0.2033484280109405,0.1402333825826645,-1.0505690574645996,-0.6496765613555908,-0.9555601477622986,0.204847052693367,-1.2448832988739014,-1.0731580257415771,0.2574149072170257,-0.5130311250686646,-0.3399279415607452,-1.3697762489318848,-0.0143767558038234,-1.0594401359558103,1.6984888315200806,-0.1390596628189087,-1.0445820093154907,-0.7882322072982788,1.0306106805801392,0.3154106140136719,-1.2877678871154783,-0.7733362913131714,-0.8515895009040833,-1.0999783277511597,0.3251443207263946,-0.6312097311019897,-0.0546617060899734,-0.5296810865402222,-0.8014528751373291,-0.4106883108615875,0.7938684821128845,-1.0368300676345823,-0.2514249384403229,-1.7562217712402344,-1.1661332845687866,-0.8359284996986389
test_C6_00019,test_C6,C6,31,early,0,early,0.1597249158626929,0.3100453317165375,0.9532483220100404,0.0310382861644029,0.0157134011387825,0.0467516779899597,0.1990551237630377,0,0.1522760838270187,-1.1987820863723757,0.6062257885932922,0.6241586208343506,0.2523207366466522,-0.2896850109100342,0.1448305696249008,0.8460466861724854,-1.1345231533050537,-0.6537218689918518,0.4493451118469238,-0.78363436460495,-1.2857950925827026,-1.0214940309524536,-0.156547263264656,-1.611214518547058,-1.6833621263504028,-0.365448385477066,-1.166088581085205,-1.6836010217666626,-0.7715335488319397,-1.183977127075195,-0.8701346516609192,0.9460124969482422,-0.1663331687450409,-1.736236572265625,-0.9346135258674622,0.4074586629867553,0.6556548476219177,-1.6505268812179563,0.1395749151706695,-1.0650314092636108,-1.7622485160827637,-0.621690571308136,-0.9430069327354432,-0.4008466899394989,-0.2739395499229431,-0.7449055314064026,-2.7011048793792725,-0.31975057721138,-1.146389126777649,-0.2937769889831543,-1.6794737577438354,0.3291294276714325,-1.304270625114441
test_C6_00020,test_C6,C6,32,early,0,early,0.1636161882838135,0.3103636801242828,0.953287661075592,0.030978100374341,0.0157341957092285,0.0467123389244079,0.1989452041748804,0,0.1659956127405166,-1.2342157363891602,0.6277764439582825,0.6286762952804565,0.2858226001262665,-0.0936258807778358,0.1814164817333221,0.8719598650932312,-1.009729027748108,-0.9236845970153807,0.4378775358200073,-0.8621909618377686,-1.401033878326416,-1.0308207273483276,0.3124625980854034,-1.6560232639312744,-1.2026618719100952,-0.3691936135292053,-1.1720730066299438,-1.1034555435180664,-0.7074360847473145,-1.2911744117736816,-1.013805270195007,0.9382482171058656,-0.1438906490802765,-1.8093661069869995,-0.8642135262489319,0.4397763907909393,0.3736665546894073,-1.688797116279602,0.2063888162374496,-1.105459690093994,-1.7231662273406982,-0.6518818140029907,-0.9498956203460692,-0.190549686551094,-0.3540118038654327,-0.765159010887146,-1.3176404237747192,-0.3681229948997497,-1.5975724458694458,-0.3236161768436432,-1.6461883783340454,0.2818368673324585,-1.3977007865905762
test_C6_00021,test_C6,C6,33,early,0,early,0.1671608934273151,0.3106437027454376,0.95305734872818,0.0307776350528001,0.0161650646477937,0.04694265127182,0.1999235210621718,0,0.1504363715648651,-1.5434609651565552,1.6618728637695312,0.7233147621154785,1.2524455785751345,0.1069447696208953,0.684624195098877,1.6752692461013794,-0.6504050493240356,-0.2181392014026641,0.3716214299201965,-0.7084751725196838,-0.4370906949043274,-0.942969024181366,1.8349553346633911,-2.8260693550109863,-0.7867757081985474,0.0268727615475654,-0.7190722227096558,0.8499816060066223,0.4366060495376587,0.2458964586257934,0.6247901916503906,1.11226224899292,-0.1734504550695419,-1.4643609523773191,-0.3750770688056946,0.6195955276489258,0.6219107508659363,-1.986719012260437,0.0778708755970001,-0.152511641383171,-1.932883620262146,-0.8392050862312317,-0.7028778791427612,0.581823468208313,-0.1979533582925796,-0.5618270039558411,2.8267767429351807,-0.6105498671531677,-0.4230325222015381,-0.1757527887821197,-0.6905643343925476,0.1790009886026382,-0.4845884442329407
test_C6_00022,test_C6,C6,34,early,0,early,0.1703590312763698,0.3106451332569122,0.9532911777496338,0.0306448116898536,0.0160639528185129,0.0467088222503662,0.1991327890594084,0,0.0645127072930336,-1.5461888313293457,1.609687566757202,0.8617421388626099,1.2545613050460815,0.6741610169410706,0.7292968034744263,1.6752692461013794,-0.8000879287719727,-0.1379688829183578,0.2695946395397186,-0.9026282429695128,-0.4447492361068725,-0.9380003213882446,0.1708733737468719,-2.796171903610229,-1.1297974586486816,0.1717259287834167,-0.651106595993042,-0.5694288015365601,0.4613995254039764,0.3837449252605438,-0.1423453688621521,1.102249264717102,-0.1503887474536895,-1.3639442920684814,-0.6038845181465149,1.151497483253479,0.1911473423242569,-2.015979051589966,-0.3215720057487488,0.069878414273262,-1.6285957098007202,-0.7026000618934631,-1.0827513933181765,0.2903496026992798,-0.3389022946357727,-0.6462656259536743,-0.7795365452766418,-0.4748397469520569,-1.236897349357605,-0.1609522849321365,-0.5777085423469543,0.4500979781150818,-0.6225411295890808
test_C6_00023,test_C6,C6,35,early,0,early,0.1732106018478054,0.310836911201477,0.9532259702682496,0.0305677708238363,0.0162062775343656,0.0467740297317504,0.1994200123070416,0,0.0482691936194896,-1.6042625904083252,1.530630350112915,0.8812200427055359,1.2565561532974243,0.8665729761123657,0.7960136532783508,1.6752692461013794,-0.8901972770690918,0.0121411131694912,0.2789424657821655,-0.8548021912574768,-0.3666531145572662,-0.925831973552704,0.1910165548324585,-2.7704994678497314,-0.9542798399925232,0.1932207196950912,-0.6349730491638184,-0.4805287420749664,0.4847762286663055,0.3839389383792877,-0.1808709055185318,1.2425205707550049,-0.1423696130514145,-1.3123713731765747,-0.5650816559791565,1.159786820411682,0.2078308761119842,-2.004876613616944,-0.5178375244140625,0.0291325319558382,-1.540215253829956,-0.6738439798355103,-0.964911162853241,0.4070676565170288,-0.3234292268753052,-0.6597926616668701,-0.6551947593688965,-0.4421166479587555,-1.226086139678955,-0.1275573521852493,-0.5439942479133606,0.4110979437828064,-0.6278485655784607
