sample_id,split,condition,run_id,true_stage,true_stage_id,pred_stage,q_true,q_hat,p_E,p_M,p_L,uncertainty,entropy,misclassified,ch3_wp_energy_ratio_8__rel,ch2_iqr__rel,ch1_q25__rel,ch2_skew__rel,ch2_kurtosis__online_rank,ch2_q25__rel,ch2_kurtosis__rel,ch1_q25__online_rank,ch3_wp_energy_8__rel,ch2_band_power_q4__rel,ch3_band_ratio_q4_q1__rel,ch3_wp_energy_ratio_6__rel,ch3_band_power_q4__rel,ch5_wp_energy_8__rel,ch5_q25__rel,ch1_iqr__rel,ch1_wp_energy_8__rel,ch5_dom_power__rel,ch1_rms__rel,ch5_q75__rel,ch1_spec_centroid__online_rank,ch1_band_power_q4__rel,ch4_wp_energy_1__rel,ch3_skew__rel,ch1_dom_power__slope,ch2_dom_power__rel,ch3_wp_energy_ratio_5__rel,ch2_skew__online_rank,ch6_wp_energy_ratio_1__rel,ch1_var__rel,ch3_wp_energy_ratio_8__online_rank,ch4_band_power_q1__rel,ch2_rms__rel,ch4_wp_energy_7__rel,ch2_wp_energy_2__rel,ch6_wp_energy_ratio_4__rel,ch3_wp_energy_ratio_7__rel,ch2_wp_energy_ratio_8__rel,ch5_median__rel,ch5_wp_energy_7__rel,ch6_wp_energy_1__rel,ch2_band_ratio_q4_q1__rel,ch1_spec_centroid__rel,ch4_dom_power__rel,ch2_wp_energy_8__rel
final_train_00010,final_train,C1,22,early,0,early,0.2949215912584859,0.3083017766475677,0.9540761709213256,0.0301575064659118,0.0157662499696016,0.0459238290786743,0.1964951936703838,0,0.05268145352602,-1.6823995113372805,0.0454518534243106,0.5762648582458496,0.1374571919441223,0.1507101505994796,0.0748544037342071,0.7405092716217041,-1.0132323503494265,-0.2729029059410095,0.1576003283262252,-0.3758787214756012,-0.7913777232170105,-0.6442248821258545,0.3512133061885834,-0.7943077683448792,-1.352091670036316,-0.8040993809700012,-2.2452914714813232,-1.3754512071609497,-0.5267978310585022,-0.7907552123069763,-0.6239461898803711,0.950617015361786,-0.1233091130852699,-1.425642967224121,0.157200276851654,0.3206754028797149,0.3014974892139435,-1.7385735511779783,0.5560771226882935,-0.7663692235946655,-1.833717465400696,0.0806039571762085,-0.850845992565155,-0.8542959094047546,0.0412715040147304,-0.5702142119407654,-1.557035207748413,0.487320214509964,-1.2378846406936646,-0.0711909309029579,-1.36680805683136,-0.6599968075752258,-0.8847408294677734
final_train_00011,final_train,C1,23,early,0,early,0.2985692998285967,0.3081865012645721,0.9540857076644896,0.0302048455923795,0.0157094653695821,0.0459142923355102,0.1964317837401474,0,0.0178832430392503,-1.672736406326294,0.0635642260313034,0.6111573576927185,0.189062550663948,0.3940284848213196,0.1318461596965789,0.7811509966850281,-0.8655972480773926,-0.2442389726638794,0.0638506188988685,-0.3460524380207062,-0.7884743809700012,-0.5782984495162964,0.2272054851055145,-0.7997262477874756,-1.1558712720870972,-0.9034177660942078,-2.201832771301269,-1.6192036867141724,-1.4849659204483032,-0.6967542767524719,-0.473969042301178,0.9449713230133056,-0.138497918844223,-1.36057448387146,-0.1095775216817855,0.369412362575531,0.4547930061817169,-1.6886192560195925,0.3564780056476593,-0.5519455671310425,-1.722543716430664,0.0478404238820076,-0.9674774408340454,-1.0607101917266846,-0.0988791808485984,-0.5283156633377075,-1.8450157642364504,0.4557097554206848,-0.7918758392333984,-0.0620658658444881,-1.4909679889678955,-0.7536330819129944,-0.6803922653198242
final_train_00012,final_train,C1,24,early,0,early,0.3013731241569073,0.3086109161376953,0.953926682472229,0.0302691981196403,0.0158041529357433,0.0460733175277709,0.1969875938195538,0,-0.126533567905426,-1.6661351919174194,0.085029013454914,0.6367940306663513,0.4341879785060882,0.5718132853507996,0.1638961136341095,0.8184059262275696,-0.9429435729980468,0.025406515225768,0.130664587020874,-0.1996809095144271,-0.5456683039665222,-0.6437867879867554,0.6932107210159302,-0.7431124448776245,-1.253406643867493,-0.9953691363334656,-2.1470813751220703,-1.0921251773834229,-1.8665313720703125,-0.3435108363628387,-0.5308546423912048,0.9413558840751648,-0.1362301856279373,-1.3020751476287842,0.010640506632626,0.4140879213809967,0.4540251195430755,-1.5860716104507446,-0.0895013213157653,-0.6726685762405396,-1.6862967014312744,0.0502736270427703,-0.9625118970870972,-0.9130221605300904,0.1509985625743866,-0.497337132692337,-0.8205733299255371,0.4512185454368591,-1.027366042137146,0.0571589991450309,-1.7378095388412476,-0.8363825082778931,-0.6012201309204102
final_train_00013,final_train,C1,25,early,0,early,0.3034055671124052,0.308933824300766,0.9535585641860962,0.0303494818508625,0.016092013567686,0.0464414358139038,0.1983115660356459,0,-0.255839079618454,-1.5900086164474487,0.1061256900429725,0.6056739687919617,0.3748418092727661,0.6076011061668396,0.1490909606218338,0.8526804447174072,-0.9007537961006165,-0.1539639085531234,-0.0101836267858743,-0.2905674874782562,-0.5981278419494629,-0.6834866404533386,0.8517464995384216,-0.6417399048805237,-1.3679602146148682,-1.0634795427322388,-2.085413694381714,-0.9160473942756652,-2.21757173538208,-0.3303739130496979,-0.5263180732727051,0.91403067111969,-0.133357748389244,-1.2311077117919922,0.178918719291687,0.3565458059310913,0.5467255711555481,-1.4865667819976809,-0.49980229139328,-0.6614511013031006,-1.5866109132766724,0.0097298780456185,-0.9711852073669434,-1.0994877815246582,-0.0602530129253864,-0.5605448484420776,-0.4745402336120605,0.4126335680484772,-0.8823665380477905,-0.001356181805022,-2.001002311706543,-0.9011595249176024,-0.7221669554710388
final_train_00014,final_train,C1,26,early,0,early,0.304808296554342,0.3086951971054077,0.9536929726600648,0.0302794370800256,0.016027508303523,0.0463070273399353,0.1978520169776058,0,-0.3709523677825928,-1.4955366849899292,0.1255647093057632,0.6582173109054565,0.8678714036941528,0.6536339521408081,0.1928304582834243,0.884318470954895,-0.8559637069702148,0.0051643978804349,-0.071268580853939,-0.2801183760166168,-0.4808720350265503,-0.5847777128219604,0.9320648908615112,-0.6532740592956543,-1.3234885931015017,-1.1166703701019287,-2.035728454589844,-0.8297327756881714,-2.2359135150909424,-0.3889403939247131,-0.5700191855430603,0.900903046131134,-0.1369124054908752,-1.0859434604644775,0.5346074104309082,0.4931293129920959,0.5180579423904419,-1.4163652658462524,-0.7571508288383484,-0.5935595035552979,-1.4712092876434326,-0.026204103603959,-0.8590245842933655,-1.1192584037780762,-0.0111034549772739,-0.4918014407157898,-0.3013993799686432,0.3788185715675354,-0.921967625617981,0.0629930794239044,-2.088921070098877,-0.9461506605148317,-0.4627533853054046
final_train_00015,final_train,C1,27,early,0,early,0.3057115883934917,0.3088741302490234,0.9535337090492249,0.0303119383752346,0.0161543525755405,0.0464662909507751,0.1984252970014281,0,-0.3218019604682922,-1.4606356620788574,0.1396052837371826,0.6699262261390686,0.884779155254364,0.6096175909042358,0.1954395174980163,0.913612961769104,-0.8964784145355225,-0.1815316975116729,-0.0350812152028083,-0.2984261214733124,-0.642808735370636,-0.6660520434379578,0.8524049520492554,-0.7932113409042358,-1.3140045404434204,-1.123598575592041,-2.0256872177124023,-0.92620587348938,-2.252896547317505,-0.3847078382968902,-0.589827835559845,1.0113658905029297,-0.146484762430191,-1.106863260269165,0.3389664888381958,0.6195955276489258,0.5282533168792725,-1.5268521308898926,-0.6447519063949585,-0.6688108444213867,-1.4414944648742676,-0.0454653315246105,-0.768488883972168,-1.0546696186065674,-0.0303556080907583,-0.5346237421035767,-0.4823971688747406,0.3490260243415832,-0.9704416394233704,-0.0042785122059285,-2.0592212677001958,-0.9549652338027954,-0.6004742980003357
final_train_00016,final_train,C1,28,early,0,early,0.3062348967301653,0.3089090585708618,0.9535565972328186,0.0303048361092805,0.0161385703831911,0.0464434027671813,0.1983444035631544,0,-0.3985467553138733,-1.4652247428894043,0.1503894478082656,0.6666678190231323,0.9004791975021362,0.626907229423523,0.2151665240526199,0.940814971923828,-0.9608829617500304,-0.2393500357866287,-0.0815358757972717,-0.4164025783538818,-0.7301259636878967,-0.7023053169250488,0.9358652234077454,-0.7916365265846252,-1.1072232723236084,-1.1120460033416748,-1.9977076053619385,-0.8358517289161682,-2.268666505813598,-0.5058602094650269,-0.6411219835281372,0.9614884257316588,-0.1390472799539566,-1.1218422651290894,0.2144320011138916,0.6489537358283997,0.4932876229286194,-1.5282305479049685,-0.765821635723114,-0.5688931345939636,-1.4422849416732788,-0.0544733703136444,-0.6600586175918579,-1.076575756072998,-0.0564269386231899,-0.5690531730651855,-0.301797866821289,0.3059770762920379,-0.9382633566856384,-0.0053267981857061,-2.158589601516724,-0.9440590739250184,-0.7284618020057678
final_train_00017,final_train,C1,29,early,0,early,0.3064874039598791,0.3099898993968963,0.9530200362205504,0.0305270757526159,0.0164529960602521,0.0469799637794494,0.2002057800243575,0,-0.3861196041107178,-1.4583561420440674,0.171206846833229,0.6496480107307434,0.833239734172821,0.7220076322555542,0.1994887888431549,0.9661409854888916,-0.9035696983337402,-0.356404960155487,-0.0374756194651126,-0.3474591374397278,-0.6412864923477173,-0.6403475403785706,0.7697209715843201,-0.8350908756256104,-1.261031985282898,-1.0343245267868042,-1.9607903957366943,-1.030564785003662,-2.4203848838806152,-0.4509691298007965,-0.6122982501983643,0.9728782773017884,-0.1408114284276962,-1.1556580066680908,0.2740280032157898,0.42117440700531,0.5301345586776733,-1.5437872409820557,-0.769708514213562,-0.6308009028434753,-1.4289937019348145,-0.0586218386888504,-0.8300744891166687,-1.1602113246917725,-0.0609088279306888,-0.6167444586753845,-0.6741694211959839,0.3355650603771209,-0.7267144322395325,-0.0380151942372322,-2.2611324787139893,-0.8784223794937134,-0.8650333285331726
final_train_00018,final_train,C1,30,early,0,early,0.3065685515019318,0.3095602989196777,0.9531861543655396,0.0304684694856405,0.016345378011465,0.0468138456344604,0.199624280445942,0,-0.4304043352603912,-1.4709702730178833,0.1863056123256683,0.664196789264679,1.166123867034912,0.8572975397109985,0.2355626821517944,0.9897785782814026,-0.8384734392166138,-0.1915622055530548,-0.0541788153350353,-0.2160090059041977,-0.5509669184684753,-0.5806085467338562,0.8575382828712463,-0.82164067029953,-1.164731740951538,-0.944926917552948,-1.9202651977539065,-0.8377782702445984,-2.429520606994629,-0.2865715026855469,-0.5446884036064148,0.911275327205658,-0.1403897106647491,-1.1042137145996094,0.2472707629203796,0.7017985582351685,0.4826688766479492,-1.500236988067627,-0.7733362913131714,-0.533397376537323,-1.3411325216293335,-0.0594239234924316,-0.7950836420059204,-0.9938129782676696,-0.0761612057685852,-0.5917897820472717,-0.4834184944629669,0.3384270668029785,-0.6783539652824402,0.0263706352561712,-2.2807772159576416,-0.7930959463119507,-0.7410181760787964
final_train_00019,final_train,C1,31,early,0,early,0.3065685515019318,0.3097630441188812,0.9531994462013244,0.0304575860500335,0.0163430273532867,0.0468005537986755,0.1995814194021886,0,-0.499670535326004,-1.488368034362793,0.1952645033597946,0.6618093252182007,1.1712290048599243,0.9749208092689514,0.2432620674371719,1.01189124584198,-0.9778615832328796,-0.3989933729171753,-0.0768792405724525,-0.3231130242347717,-0.6718769073486328,-0.6470904350280762,0.9453868269920348,-0.8146681785583496,-1.4892895221710205,-0.8369355201721191,-1.8895790576934812,-0.7438995242118835,-2.4380669593811035,-0.4628535509109497,-0.5335052013397217,0.9490275382995604,-0.1371238380670547,-1.1264371871948242,0.0209894217550754,0.725663959980011,0.4513046443462372,-1.479725003242493,-0.7767300009727478,-0.5588825941085815,-1.365471601486206,-0.0513341017067432,-0.9269438982009888,-0.9431723356246948,-0.0418501570820808,-0.664551854133606,-0.1012902408838272,0.3186372220516205,-0.6853491067886353,-0.0392388477921485,-2.5232396125793457,-0.6933902502059937,-0.9649983048439026
final_train_00020,final_train,C1,32,early,0,early,0.3065685515019318,0.3098668754100799,0.9532121419906616,0.0304207764565944,0.0163670927286148,0.0467878580093383,0.1995551195402146,0,-0.4569388628005981,-1.4504214525222778,0.2074818313121795,0.6853604912757874,1.1760149002075195,0.902687668800354,0.2482390701770782,1.0326217412948608,-0.9841983318328856,-0.4261725842952728,-0.0251976959407329,-0.3929570317268371,-0.6923817992210388,-0.5988527536392212,0.7699567675590515,-0.926777482032776,-1.320536971092224,-0.666721522808075,-1.885305404663086,-0.749927282333374,-2.321890354156494,-0.3930268287658691,-0.5525271892547607,0.9019140005111694,-0.1470498293638229,-1.1720478534698486,-0.0238703414797782,0.7480377554893494,0.3931561112403869,-1.6128935813903809,-0.681281566619873,-0.5699067711830139,-1.377527356147766,-0.0728992372751236,-0.6035645604133606,-0.8515082001686096,0.0035407277755439,-0.614441990852356,-0.3020414412021637,0.3006191253662109,-0.6917598843574524,-0.0377508103847503,-2.346510171890259,-0.5347864031791687,-0.8626173734664917
final_train_00021,final_train,C1,33,early,0,early,0.3065685515019318,0.3093853294849396,0.9535846710205078,0.0305758155882358,0.0158394742757082,0.0464153289794921,0.1980809980347715,0,-1.111917495727539,-0.3662068545818329,0.0788808912038803,0.7544282674789429,1.2524455785751345,0.0909040197730064,0.3268870711326599,0.2731292843818664,-0.5424333810806274,0.3377087414264679,-0.3526025116443634,-1.4552732706069946,-0.2073529958724975,-0.7405640482902527,3.0419156551361084,-0.2726626098155975,-0.742885947227478,-1.306544303894043,-1.865582823753357,0.6563723087310791,-2.4536056518554688,-0.4277079403400421,-1.1173781156539917,1.175150752067566,-0.0731156021356582,0.3228188753128052,-0.6199997067451477,0.9932456612586976,1.5090773105621338,-0.2336426824331283,-0.7829003930091858,-1.3551567792892456,-0.1562269330024719,-1.0059734582901,-0.5029498934745789,-1.619914174079895,-1.1072945594787598,-0.863172173500061,3.474741220474243,-0.7515267133712769,0.8767662644386292,-0.0508839227259159,-2.504307270050049,-1.1296414136886597,-0.4855825304985046
final_train_00022,final_train,C1,34,early,0,early,0.3065685515019318,0.3089742958545685,0.9539515376091005,0.0304180923849344,0.0156303513795137,0.0460484623908996,0.1968054072563593,0,-0.8670561909675598,-1.0075020790100098,0.0565627589821815,0.7396529912948608,1.2545613050460815,-0.1291417479515075,0.3633198142051697,0.1631575375795364,-0.5809895396232605,-0.2480141967535019,-0.1439551264047622,-1.3044610023498535,-0.5297113656997681,-0.7317889332771301,0.6426267027854919,-0.8816279172897339,-1.4298124313354492,-0.8927503824234009,-2.0406925678253174,-2.337651252746582,-2.4606895446777344,-0.8623266220092773,-1.6294317245483398,1.0999717712402344,-0.1734448969364166,-0.7798675894737244,-1.0374116897583008,0.8613691329956055,0.9158400297164916,-1.0633273124694824,-0.6928851008415222,-1.918717741966248,-1.0218710899353027,-0.9404276609420776,-0.8058143854141235,-0.732757031917572,-0.9775150418281556,-0.6929435133934021,-1.8978688716888428,-0.6868656873703003,-0.7115903496742249,-0.0796796754002571,-2.793086290359497,-0.7447304129600525,-0.7642527222633362
final_train_00023,final_train,C1,35,early,0,early,0.3065685515019318,0.3087579011917114,0.9541239142417908,0.0304525475949049,0.0154235493391752,0.0458760857582092,0.1961382262813014,0,-0.9400064945220948,-1.0350370407104492,0.0518331639468669,0.6878206133842468,1.1887319087982178,-0.0272686760872602,0.3405635058879852,0.0594698823988437,-0.9451809525489808,-0.5584797859191895,-0.2031633853912353,-1.3937880992889404,-0.8741281628608704,-0.6834431290626526,0.4018736183643341,-0.925610363483429,-1.513725996017456,-0.3653903603553772,-2.0601930618286133,-2.1090376377105717,-2.467368602752685,-0.9254425168037416,-1.6538559198379517,1.0379892587661743,-0.1417044848203659,-1.070286989212036,-1.3107420206069946,0.6665686964988708,0.7908947467803955,-1.1818561553955078,-0.6981895565986633,-2.067281723022461,-1.126126408576965,-0.9061601161956788,-0.8269755840301514,-0.4606867730617523,-1.0021235942840576,-0.8380518555641174,-2.04496431350708,-0.6418609023094177,-0.3580010831356048,-0.1802612841129303,-2.9912772178649902,-0.2513328492641449,-1.2411141395568848
