sample_id,split,condition,run_id,true_stage,true_stage_id,pred_stage,q_true,q_hat,p_E,p_M,p_L,uncertainty,entropy,misclassified,h_00,h_01,h_02,h_03,h_04,h_05,h_06,h_07,h_08,h_09,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33,h_34,h_35,h_36,h_37,h_38,h_39,h_40,h_41,h_42,h_43,h_44,h_45,h_46,h_47,h_48,h_49,h_50,h_51,h_52,h_53,h_54,h_55,h_56,h_57,h_58,h_59,h_60,h_61,h_62,h_63
test_C6_00010,test_C6,C6,22,early,0,early,0.1161809303080454,0.3078551888465881,0.9496676325798036,0.0357016623020172,0.0146306548267602,0.0503323674201965,0.2092011466367392,0,0.0,1.3127959966659546,2.494344472885132,0.0,0.0,1.8801963329315183,0.7017077207565308,2.165382146835327,0.7987871766090393,0.0,0.0,0.0,0.0,0.1716268658638,2.3337769508361816,1.3281700611114502,0.1268668472766876,0.0,2.594353199005127,0.0,0.0,0.0,0.0,2.072527885437012,0.1023916006088256,0.3482506573200226,0.0,0.0,0.0,0.1213230714201927,0.0,3.265885829925537,0.0029234066605567,0.7409288883209229,0.0,0.0,0.0,0.0,0.0,0.0991744473576545,0.0,2.291886568069458,0.0,0.0,0.0,0.1478404402732849,0.0,0.0,2.439964771270752,0.0,0.7246649861335754,0.0,0.0,0.0,0.0032645910978317,0.0,1.6011396646499634,1.4590058326721191,0.0,0.793408215045929,0.0,0.0,0.0,1.6480995416641235
test_C6_00011,test_C6,C6,23,early,0,early,0.1213168234786207,0.3078605234622955,0.9508517384529114,0.0343896858394146,0.0147586008533835,0.0491482615470886,0.2057455699294764,0,0.0,1.3308501243591309,2.4979827404022217,0.0,0.0,1.8735381364822388,0.7256274223327637,2.1791701316833496,0.7542438507080078,0.0,0.0,0.0,0.0,0.1672446131706237,2.3377013206481934,1.3166738748550415,0.1342811435461044,0.0,2.571113348007202,0.0,0.0,0.0,0.0,2.0893945693969727,0.1169053837656974,0.341775506734848,0.0,0.0,0.0,0.1313261091709137,0.0,3.281178474426269,0.0059187486767768,0.7578432559967041,0.0,0.0,0.0,0.0,0.0,0.1274595707654953,0.0,2.299440383911133,0.0,0.0,0.0,0.0994470715522766,0.0,0.0,2.461255550384521,0.0,0.6928954720497131,0.0,0.0,0.0,0.0,0.0,1.6051887273788452,1.482745885848999,0.0,0.7873532176017761,0.0,0.0,0.0,1.6406692266464231
test_C6_00012,test_C6,C6,24,early,0,early,0.1262477977578404,0.3084187507629394,0.9513874650001526,0.0336827263236045,0.0149296820163726,0.0486125349998474,0.2042505061925285,0,0.0,1.3415215015411377,2.496102333068848,0.0,0.0,1.8675096035003664,0.7371642589569092,2.1827051639556885,0.7207225561141968,0.0,0.0,0.0,0.0,0.1660489290952682,2.3400027751922607,1.303221583366394,0.1351217329502105,0.0,2.5504629611968994,0.0,0.0,0.0,0.0,2.0962531566619877,0.1258503496646881,0.3347978293895721,0.0,0.0,0.0,0.1396035850048065,0.0,3.2870936393737797,0.0080081298947334,0.770237386226654,0.0,0.0,0.0,0.0,0.0,0.1438924968242645,0.0,2.300387144088745,0.0,0.0,0.0,0.0640773028135299,0.0,0.0,2.4715733528137207,0.0,0.6640322804450989,0.0,0.0,0.0,0.0,0.0,1.6069279909133911,1.4982789754867554,0.0,0.7785535454750061,0.0,0.0,0.0,1.6351600885391235
test_C6_00013,test_C6,C6,25,early,0,early,0.13117877203706,0.3089019358158111,0.9520279765129088,0.0329797081649303,0.0149923004209995,0.047972023487091,0.202342267419247,0,0.0,1.3523660898208618,2.492366075515747,0.0,0.0,1.85984480381012,0.7529667019844055,2.1892898082733154,0.705578625202179,0.0,0.0,0.0,0.0,0.1690364778041839,2.3441710472106934,1.2891448736190796,0.1335693597793579,0.0,2.545910358428955,0.0,0.0,0.0,0.0,2.102362155914306,0.1459291577339172,0.3334981501102447,0.0,0.0,0.0,0.1414299607276916,0.0,3.3008697032928467,0.0042285844683647,0.786099374294281,0.0,0.0,0.0,0.0,0.0,0.1635612100362777,0.0,2.3079514503479004,0.0,0.0,0.0,0.0423534214496612,0.0,0.0,2.4824695587158203,0.0,0.6448065638542175,0.0,0.0,0.0,0.0,0.0,1.610001802444458,1.5210360288619995,0.0,0.7808405756950378,0.0,0.0,0.0,1.6387808322906494
test_C6_00014,test_C6,C6,26,early,0,early,0.1361097463162796,0.3093636631965637,0.952582597732544,0.0322404094040393,0.0151770133525133,0.047417402267456,0.2007684939870773,0,0.0,1.3612691164016724,2.484094858169556,0.0,0.0,1.8573989868164065,0.762464165687561,2.1894497871398926,0.6724546551704407,0.0,0.0,0.0,0.0,0.1628605723381042,2.34802794456482,1.272931694984436,0.1327799409627914,0.0,2.5316336154937744,0.0099338665604591,0.0,0.0,0.0,2.107877731323242,0.1666727662086486,0.3275147378444671,0.0,0.0,0.0,0.1503460705280304,0.0,3.308922529220581,0.0097117573022842,0.8030200004577637,0.0,0.0,0.0,0.0,0.0,0.1832814365625381,0.0,2.313732147216797,0.0,0.0,0.0,0.0117368921637535,0.0,0.0,2.490680694580078,0.0,0.6133811473846436,0.0,0.0,0.0,0.0,0.0,1.6169010400772097,1.5350220203399658,0.0,0.7779388427734375,0.0,0.0,0.0,1.6402454376220703
test_C6_00015,test_C6,C6,27,early,0,early,0.1410407205954993,0.3098851144313812,0.9526476860046388,0.0319205746054649,0.0154316779226064,0.0473523139953613,0.2007389659832004,0,0.0,1.3610601425170898,2.474224805831909,0.0,0.0,1.858221173286438,0.7738288640975952,2.182048082351685,0.6471216678619385,0.0,0.0,0.0,0.0,0.1603365391492843,2.3492136001586914,1.2609460353851318,0.133158192038536,0.0,2.515105962753296,0.0223996415734291,0.0,0.0,0.0,2.1042909622192383,0.1808076798915863,0.3237188756465912,0.0,0.0,0.0,0.1546856164932251,0.0,3.3078200817108154,0.0151444673538208,0.8166006207466125,0.0,0.0,0.0,0.0,0.0,0.1966868340969085,0.0,2.3117218017578125,0.0,0.0,0.0,0.0,0.0,0.0,2.49401330947876,0.0,0.5980179309844971,0.0,0.0,0.0,0.0,0.0,1.623288869857788,1.5421357154846191,0.0,0.7666817903518677,0.0,0.0,0.0,1.63386869430542
test_C6_00016,test_C6,C6,28,early,0,early,0.1459716948747189,0.3103255033493042,0.9526540040969848,0.031653419137001,0.0156925041228532,0.0473459959030151,0.2008889525090942,0,0.0,1.3650343418121338,2.462819099426269,0.0,0.0,1.855429768562317,0.7832786440849304,2.177356004714966,0.6197471022605896,0.0,0.0,0.0,0.0,0.1541274189949035,2.3527169227600098,1.2454473972320557,0.1318516731262207,0.0,2.501777172088623,0.0341933146119117,0.0,0.0,0.0,2.1040971279144287,0.195432960987091,0.3200990557670593,0.0,0.0,0.0,0.1580334603786468,0.0,3.303961038589477,0.0211770087480545,0.8277227878570557,0.0,0.0,0.0,0.0,0.0,0.2116541415452957,0.0,2.311109781265259,0.0,0.0,0.0,0.0,0.0,0.0,2.496077537536621,0.0,0.5735512971878052,0.0,0.0,0.0,0.0,0.0,1.626009225845337,1.5487022399902344,0.0,0.7603840231895447,0.0,0.0,0.0,1.6294094324111938
test_C6_00017,test_C6,C6,29,early,0,early,0.1509026691539386,0.3104191422462463,0.95267516374588,0.0313874892890453,0.0159373208880424,0.0473248362541198,0.2009770889212174,0,0.0,1.3693853616714478,2.45231556892395,0.0,0.0,1.851650595664978,0.7971639633178711,2.173651933670044,0.5962101221084595,0.0,0.0,0.0,0.0,0.1497486531734466,2.359621047973633,1.234183430671692,0.1328073143959045,0.0,2.487547874450684,0.0457133129239082,0.0,0.0,0.0,2.1060900688171387,0.2077622860670089,0.320455402135849,0.0,0.0,0.0,0.1613304316997528,0.0,3.300654888153076,0.0292377769947052,0.836568295955658,0.0,0.0,0.0,0.0,0.0,0.2269444316625595,0.0,2.3118021488189697,0.0,0.0,0.0,0.0,0.0,0.0,2.500399112701416,0.0,0.5539121627807617,0.0,0.0,0.0,0.0,0.0,1.6297950744628906,1.5543701648712158,0.0,0.7521225214004517,0.0,0.0,0.0,1.6221994161605835
test_C6_00018,test_C6,C6,30,early,0,early,0.1554870761471252,0.3101087212562561,0.9528656601905824,0.0311665032058954,0.0159678701311349,0.0471343398094177,0.2004035511885877,0,0.0,1.3734694719314575,2.4500412940979004,0.0,0.0,1.8521848917007449,0.8074179291725159,2.172825336456299,0.5883039832115173,0.0,0.0,0.0,0.0,0.1518596857786178,2.3665218353271484,1.2305305004119873,0.1303654015064239,0.0,2.4817709922790527,0.0524009466171264,0.0,0.0,0.0,2.11086654663086,0.2153114378452301,0.3186994194984436,0.0,0.0,0.0,0.1615355014801025,0.0,3.302487850189209,0.0329613462090492,0.8386416435241699,0.0,0.0,0.0,0.0,0.0,0.2355589717626571,0.0,2.316938877105713,0.0,0.0,0.0,0.0,0.0,0.0,2.5092287063598637,0.0,0.5452656745910645,0.0,0.0,0.0,0.0,0.0,1.6320420503616333,1.558385729789734,0.0,0.7476862072944641,0.0,0.0,0.0,1.6178232431411743
test_C6_00019,test_C6,C6,31,early,0,early,0.1597249158626929,0.3100453317165375,0.9532483220100404,0.0310382861644029,0.0157134011387825,0.0467516779899597,0.1990551237630377,0,0.0,1.378832459449768,2.451144933700561,0.0,0.0,1.8556638956069944,0.8083967566490173,2.17418909072876,0.5917946100234985,0.0,0.0,0.0,0.0,0.1594604104757309,2.373976945877075,1.2370697259902954,0.1300903409719467,0.0,2.481368064880371,0.0485593676567077,0.0,0.0,0.0,2.1228837966918945,0.2062649428844452,0.3173829019069671,0.0,0.0,0.0,0.1643893420696258,0.0,3.314631938934326,0.0356959179043769,0.8362956643104553,0.0,0.0,0.0,0.0,0.0,0.225992202758789,0.0,2.325995922088623,0.0,0.0,0.0,0.0,0.0,0.0,2.516173839569092,0.0,0.5582216382026672,0.0,0.0,0.0,0.0,0.0,1.6319061517715454,1.5585085153579712,0.0,0.749320387840271,0.0,0.0,0.0,1.6187182664871216
test_C6_00020,test_C6,C6,32,early,0,early,0.1636161882838135,0.3103636801242828,0.953287661075592,0.030978100374341,0.0157341957092285,0.0467123389244079,0.1989452041748804,0,0.0,1.3808705806732178,2.451991319656372,0.0,0.0,1.8565192222595213,0.8070952892303467,2.171525716781616,0.5846222043037415,0.0,0.0,0.0,0.0,0.1588845700025558,2.375115156173706,1.236548900604248,0.1316754668951034,0.0,2.473427057266236,0.0513631030917167,0.0,0.0,0.0,2.1199896335601807,0.2033059000968933,0.3153032660484314,0.0,0.0,0.0,0.1700420677661895,0.0,3.3166263103485107,0.0381141975522041,0.8352194428443909,0.0,0.0,0.0,0.0,0.0,0.2252178639173507,0.0,2.3291914463043213,0.0,0.0,0.0,0.0,0.0,0.0,2.5174951553344727,0.0,0.5528501272201538,0.0,0.0,0.0,0.0,0.0,1.63612961769104,1.5565181970596311,0.0,0.7418882846832275,0.0,0.0,0.0,1.6181092262268066
test_C6_00021,test_C6,C6,33,early,0,early,0.1671608934273151,0.3106437027454376,0.95305734872818,0.0307776350528001,0.0161650646477937,0.04694265127182,0.1999235210621718,0,0.0,1.38524067401886,2.442534685134888,0.0,0.0,1.85608983039856,0.8056851029396057,2.173454761505127,0.5450706481933594,0.0,0.0,0.0,0.0,0.1390457600355148,2.379356622695923,1.2264947891235352,0.1455927342176437,0.0,2.461090087890625,0.0609946474432945,0.0,0.0,0.0,2.108935594558716,0.2252086997032165,0.3096545934677124,0.0,0.0,0.0,0.1803089380264282,0.0,3.3081750869750977,0.042795717716217,0.8395962119102478,0.0,0.0,0.0,0.0,0.0,0.2462086379528045,0.0,2.3222577571868896,0.0,0.0,0.0,0.0,0.0,0.0,2.515620708465576,0.0,0.5118007063865662,0.0,0.0,0.0,0.0,0.0,1.6465834379196167,1.5491167306900024,0.0,0.7292160987854004,0.0,0.0,0.0,1.6157269477844238
test_C6_00022,test_C6,C6,34,early,0,early,0.1703590312763698,0.3106451332569122,0.9532911777496338,0.0306448116898536,0.0160639528185129,0.0467088222503662,0.1991327890594084,0,0.0,1.386497139930725,2.439046621322632,0.0,0.0,1.856617093086243,0.8060185313224792,2.173785924911499,0.5402075052261353,0.0,0.0,0.0,0.0,0.1388398259878158,2.382564783096313,1.229278326034546,0.1488869786262512,0.0,2.463989496231079,0.0598053634166717,0.0,0.0,0.0,2.1186177730560303,0.2226645052433014,0.3107976615428924,0.0,0.0,0.0,0.1808885633945465,0.0,3.318624258041382,0.0446894839406013,0.8430600166320801,0.0,0.0,0.0,0.0,0.0,0.2435056418180465,0.0,2.322839498519897,0.0,0.0,0.0,0.0,0.0,0.0,2.517737865447998,0.0,0.5209577083587646,0.0,0.0,0.0,0.0,0.0,1.6477452516555786,1.5498831272125244,0.0,0.7307168841362,0.0,0.0,0.0,1.616416573524475
test_C6_00023,test_C6,C6,35,early,0,early,0.1732106018478054,0.310836911201477,0.9532259702682496,0.0305677708238363,0.0162062775343656,0.0467740297317504,0.1994200123070416,0,0.0,1.3857567310333252,2.431710958480835,0.0,0.0,1.857503652572632,0.8101538419723511,2.1692593097686768,0.5304654836654663,0.0,0.0,0.0,0.0,0.1339351236820221,2.3783726692199707,1.2282862663269043,0.1568318009376526,0.0,2.4608004093170166,0.0674987658858299,0.0,0.0,0.0,2.1168689727783203,0.2262068688869476,0.3127468228340149,0.0,0.0,0.0,0.1831378042697906,0.0,3.319406509399414,0.0490251928567886,0.845717191696167,0.0,0.0,0.0,0.0,0.0,0.2475180923938751,0.0,2.321420431137085,0.0,0.0,0.0,0.0,0.0,0.0,2.5173463821411133,0.0,0.5177779197692871,0.0,0.0,0.0,0.0,0.0,1.649176001548767,1.5501538515090942,0.0,0.7269741296768188,0.0,0.0,0.0,1.6168187856674194
test_C6_00024,test_C6,C6,36,early,0,early,0.175715605133208,0.3107473850250244,0.95329350233078,0.0305207800120115,0.0161856766790151,0.0467064976692199,0.1991964702620736,0,0.0,1.3877207040786743,2.4298675060272217,0.0,0.0,1.8581393957138064,0.8135546445846558,2.168829679489136,0.5303381085395813,0.0,0.0,0.0,0.0,0.1380482017993927,2.3805575370788574,1.2270911931991575,0.1573708057403564,0.0,2.458843469619751,0.0696685686707496,0.0,0.0,0.0,2.123329162597656,0.2259411215782165,0.3113403022289276,0.0,0.0,0.0,0.1836127042770385,0.0,3.3213536739349365,0.0519099757075309,0.8457230925559998,0.0,0.0,0.0,0.0,0.0,0.2472654581069946,0.0,2.3218560218811035,0.0,0.0,0.0,0.0,0.0,0.0,2.5197482109069824,0.0,0.5177885293960571,0.0,0.0,0.0,0.0,0.0,1.6468355655670166,1.5529561042785645,0.0,0.7266334891319275,0.0,0.0,0.0,1.6141685247421265
test_C6_00025,test_C6,C6,37,early,0,early,0.1782206084186106,0.3106285333633423,0.953421115875244,0.0303912460803985,0.0161876194179058,0.0465788841247558,0.1987976048463602,0,0.0,1.3839181661605835,2.428860902786255,0.0,0.0,1.8575268983840945,0.8193204402923584,2.1684606075286865,0.5280632376670837,0.0,0.0,0.0,0.0,0.1405477970838546,2.3798575401306152,1.2252825498580933,0.1565214991569519,0.0,2.459409713745117,0.0751058012247085,0.0,0.0,0.0,2.1316514015197754,0.2306800782680511,0.3107259571552276,0.0,0.0,0.0,0.1821729838848114,0.0,3.324084043502808,0.0532053261995315,0.8474169969558716,0.0,0.0,0.0,0.0,0.0,0.2533172965049743,0.0,2.323991537094116,0.0,0.0,0.0,0.0,0.0,0.0,2.521775245666504,0.0,0.5144648551940918,0.0,0.0,0.0,0.0,0.0,1.6444100141525269,1.5598814487457275,0.0,0.7315019369125366,0.0,0.0,0.0,1.6141051054000854
test_C6_00026,test_C6,C6,38,early,0,early,0.1807256117040133,0.3103064596652984,0.9535943269729614,0.0302845500409603,0.0161211118102073,0.0464056730270385,0.1982158882500016,0,0.0,1.3857632875442505,2.4291679859161377,0.0,0.0,1.8592766523361208,0.8188526630401611,2.1709253787994385,0.5269394516944885,0.0,0.0,0.0,0.0,0.1414017230272293,2.382884740829468,1.225904941558838,0.1549375653266906,0.0,2.461874485015869,0.0755027756094932,0.0,0.0,0.0,2.138865232467652,0.2342497110366821,0.3087620735168457,0.0,0.0,0.0,0.1837375164031982,0.0,3.327047824859619,0.0552966371178627,0.8491554856300354,0.0,0.0,0.0,0.0,0.0,0.2554384768009186,0.0,2.3272626399993896,0.0,0.0,0.0,0.0,0.0,0.0,2.525503158569336,0.0,0.5107818841934204,0.0,0.0,0.0,0.0,0.0,1.6445318460464478,1.5602002143859863,0.0,0.7345907092094421,0.0,0.0,0.0,1.6169254779815674
test_C6_00027,test_C6,C6,39,early,0,early,0.183230614989416,0.3101058006286621,0.9536410570144652,0.0302737168967723,0.0160851646214723,0.0463589429855346,0.1980483775252061,0,0.0,1.3846629858016968,2.431034803390503,0.0,0.0,1.8607944250106807,0.8199556469917297,2.170440435409546,0.5309454202651978,0.0,0.0,0.0,0.0,0.1434576511383056,2.380732536315918,1.227639079093933,0.1534817367792129,0.0,2.4646990299224854,0.0748124793171882,0.0,0.0,0.0,2.1385390758514404,0.233351320028305,0.3095913827419281,0.0,0.0,0.0,0.1828785240650177,0.0,3.3284871578216557,0.0544168949127197,0.8496399521827698,0.0,0.0,0.0,0.0,0.0,0.2544092535972595,0.0,2.3260018825531006,0.0,0.0,0.0,0.0,0.0,0.0,2.528085708618164,0.0,0.5151193141937256,0.0,0.0,0.0,0.0,0.0,1.6465903520584106,1.5615040063858032,0.0,0.7345497012138367,0.0,0.0,0.0,1.6168466806411743
